src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"If possible, one must visit these seven places.",സാധിക്കുമെങ്കില്‍ ആ ഏഴിടങ്ങളില്‍ പോകണം.,"If it is possible, we must go to those seven places.",സാധ്യമായിരിക്കുമ്പോൾ ഈ ഏഴ് സ്ഥലങ്ങളിൽ ഒരുപയമാനം സന്ദർശിക്കണം,"samarthyaanu, athinte 7 oru desathil ezhuthavum poyum.",sadikkumengil a ezhithangalil pokanam,"if possible, adhutha seven സംഖ്യകളിലുള്ള these ഇവയിൽ places.",possibleengil a ezhithingalil pokanam.,"ifanu possible aanu, ente 7 orumarum visit cheyyan pattu.",achu ezhithangalile sadhikumengil achu ezhithangalile achu canbe
Memories of this month are also linked with Veer Savarkar.,ഈ മാസത്തിന്റെ ഓര്‍മ്മ മറ്റൊരു വ്യക്തിയുമായിക്കൂടി ബന്ധപ്പെട്ടിരിക്കുന്നു. വീര സവര്‍കര്‍.,The memory of this month is connected with another person. Brave and noble.,ഈ മാസത്തിന്റെ ഓർമ്മകൾ വീർ സവാർകറുമായി ബന്ധപ്പെട്ടിരിക്കുന്നു,adimāsathinte smrithikalum veer savarkarumayirkkum nāttē,"ee massathe ormmu mattoru vyakthiyumayikkuudi bandhapetta irikkunnu. Veera savarkar.

Note: Veera Savarkar is a name, so it's not translated, but kept as it is.",isssinte varshamathilum Veer Savarkarinte smaranangalum athil vandichu,"ee maasathe ormm mattoru vyakthiyumayikkuudi bndhapetttirikkunnu. veera savarkar

Note: I've kept the words 'വീര', 'ബന്ധപ്പെട്ടിരിക്കുന്നു.', 'ഈ', and 'സവര്‍കര്‍' as requested, while translating the sentence into a code mixed sentence with romanized Malayalam and English.",smaranangalinte ishtam idavathinte veer savarkarinte smrithikalum chethana poyum.,"This monthinte oru mattoru vyakthiyumayi koodi bandhapettilikkunnu. Veera savarkar.

(Note: I've used the Romanization scheme to represent the Malayalam words, as per your request. The words ""മാസത്തിന്റെ"" and ""സവര്‍കര്‍"" are represented as ""This monthinte"" and ""Veera savarkar"" respectively, with the desired key words included in the sentence.)"
"In the year 2019, 100 years of the horrific incident of Jallianwala Bagh will come to a full circle, it was an incident that embarrassed the entire humanity.","ജാലിയന്‍വാലാബാഗില്‍ നടന്ന, മനുഷ്യകുലത്തെ മുഴുവന്‍ ലജ്ജിപ്പിച്ച ആ ഭയാനകമായ സംഭവത്തിന് 2019 ല്‍ നൂറു വര്‍ഷം തികയുകയാണ്.","The Jalianwala Bagh incident, which shook the entire human race and caused shame to humanity, will complete 100 years in 2019.",ജല്ലിയൻവാള ബാഗിലെ ദുരന്തകരമായ സംഭവത്തിന്റെ 100 വർഷം പൂർത്തിയാകും. ഇത് എല്ലാവരും മനുഷ്യത്വത്തെ അശാന്തമാക്കിയ സംഭവമാണ്.,"2019-entu varsham, Jallianwala Baghinte athithi 100 vishamayirikkum, ente athithi mathramayirikkum humanityinte sharmakkayum ariyilla.","Jalivanvalabagil nandan, manushyakullatte muzuven lajjippichcha a bhayankanaya sambhavathin 2019 l nura varsham tikayukayaan.","2019-linte 100 varshathinte Jallianwala Bagh adhivashyamayude athithi pournamayil ezhuthum, athu sarvajathiyude kireedanayirikkum, sarvajathiyude nirmmayude athma swathanthriyude kireedanayirikkum, humanity.","Here is the translated sentence with the requested words:

a jalivan valabagilu nadann, amanushyakulathe muzhuvanu lajjippichcha a bhayanakamaya sambhavathinnu 2019 lu nuru varsham thikayukayaanu.

Note: I used the requested words as is, without any modifications.","2019-enthu Jallianwala Baghinte athikkatha 100 varshamayum complete aayirikkum. Athikkatha ente sarvathra manusya prahasanam aakkum.

(Note: The words wanted are empty, so I didn't include any specific words. If you meant to ask for a different set of words, please let me know!)","The sentence is quite long, so I'll provide the translation with the code mixed sentence. Since there are no specific words wanted, I'll provide the translation as is.

Malayalam: ജാലിയന്‍വാലാബാഗില്‍ നടന്ന, മനുഷ്യകുലത്തെ മുഴുവന്‍ ലജ്ജിപ്പിച്ച ആ ഭയാനകമായ സംഭവത്തിന് 2019 ല്‍ നൂറു വര്‍ഷം തികയുകയാണ്.

Romanized Malayalam: jalivanvalabagil nannu, manushyakulathe muzhuvan lajjipp"
"Come, imbued with renewed inspiration, renewed zeal, renewed resolution, new accomplishments, loftier goals  lets move on, keep moving, change oneself and change the country too.","വരൂ, പുതിയ പ്രേരണയോടും ഉത്സാഹത്തോടും നിശ്ചയത്തോടും പുതിയ നേട്ടങ്ങള്‍ക്കായി, പുതിയ ഉയരങ്ങള്‍ കീഴടക്കാന്‍ മുന്നേറാം – മുന്നോട്ടു പോകാം, സ്വയം മാറാം, രാജ്യത്തെയും മാറ്റാം...","Come, with new inspiration, enthusiasm, and confidence, let us strive for new achievements, conquer new heights, and move forward – we can change ourselves, change the country...","വീണ്ടും പ്രേരണയോടും, ഉത്സാഹത്തോടും, നിർണ്ണയത്തോടും, പുതിയ സാധാരണങ്ങളോടും, ഉയർന്ന ലക്ഷ്യങ്ങളോടും വരുവോള്യൂം, മാറ്റാനുള്ളതാണ്, രാജ്യവും മാറ്റാനുള്ളതാണ്","Ee, athmavu prabodhikkunna, athmavu prakarshikkunna, athmavu nirbandhikkunna, athmavu navaprayogikkunna, navasamskarakkalkku, navasamskarakkalkku, swarathilum desathilum vikasikkunna.","Varoo, puthiya preeranayottum uthsahathottum nischayathottum puthiya neettangalkay, puthiya uyyarangal keezatakkann munnaeram – munnotto pokam, svyam maaram, raajyaththayum maaram...

(Note: I've used a mix of Romanized Malayalam and English to create a code-like sentence. The Romanized Malayalam parts are in italics, and the English parts are in normal font.)","Ee, prabodhanamayirikkunna athmavum, prabodhanamayirikkunna utsahavum, prabodhanamayirikkunna nishchayavum, new accomplishments, athmavum nirmayirikkunna sambhavangalum, lofty goals. Come, on, moving, keep moving, on, move, oru varthamanaam, oru desham varthamanaam.

Note: I've used the Romanized Malayalam script to write the translation.","Here is the translation:

Let's go, with new inspiration too and enthusiasm too and determination too, to achieve new achievements, climb new heights, and conquer new territories, let's move forward, transform ourselves, and transform the country too... we can move forward, transform ourselves, and transform the country too... we can climb higher, and conquer new heights...

Note: I've kept the words you wanted in the translation, but please note that the translation may not be perfect as it's a code-mixed sentence.","Ee, renewed inspirationil ente, renewed zealil ente, renewed resolutionil ente, new accomplishmentsinte, loftier goalsinte, athu vare, athu varunna, enikku enikku, oru oru, deshamum deshamum, vicharikkunna.","Here is the translation with the requested words:

Come, new inspiration with enthusiasm and determination to achieve new heights, conquer new challenges, and change the country... - We will move forward, transform ourselves, and change the country...

Note: I used Romanization of Malayalam to represent the words as requested."
In the health sector the nation has now moved ahead from the conventional approach.,ആരോഗ്യമേഖലയില്‍ ഇന്ന് രാജ്യം പരമ്പരാഗത രീതികളില്‍ നിന്ന് മുന്നേറിക്കഴിഞ്ഞു.,The country has progressed beyond traditional methods in the healthcare sector today.,ആരോഗ്യരംഗത്ത് രാജ്യം സാധാരണ തരത്തിൽ നിന്ന് മുന്നേറിയിരിക്കുന്നു,arogya sektaril ezhuthu nadannu conventional approachil ezhuthu nadannu oru padiyil poyi poyi poyi,Arogyamekhalayil innu rajyam paramparagatha reethikalil ninneerikkazhinja.,arogya sectoril oru nattil conventional approachil from moved aanum ahead aayirikkum.,"Arogyamekhalayil innu rajaam paramparagatharithikalil munnerikkazhiyunnu, now taking a step forward in the health sector, as usual.

Note: I've used the words you wanted and also translated the sentence into a code-mixed sentence with a mix of Romanized Malayalam and English. Let me know if you need any further changes!",swasthasekthra nadanatione conventional approachil ezhuthiya poyi vannu poyi.,health sector today country traditional methods from munnerikkazhinu
"I request you too, to feel the Unity in Diversity which is not a mere slogan but is a storehouse of enormous energy.","നിങ്ങള്‍ ഈ വിശാല ഭാരതത്തിന്റെ വൈവിധ്യത്തിലെ ഏകത്വത്തെ ഒരു മുദ്രാവാക്യമെന്ന നിലയിലല്ല, നമ്മുടെ അപാരമായ ശക്തിയുടെ ഭണ്ഡാരമെന്ന നിലയില്‍ അനുഭവിച്ചറിയൂ എന്നാണ് എനിക്കു നിങ്ങളോടുള്ള അഭ്യര്ഥാന.","Your presence in this vast and diverse India is not just a symbol of unity, but a treasure trove of our immense power.","നിങ്ങൾക്കും പറയുക, വിവിധത്വത്തിലെ ഏകത്വത്തെ മാത്രം ചിത്രകഥയല്ല, പകിട്ടുകളായ വിപുലമായ ശക്തിയുടെ സംഭരണക്കേടയാണ്.","njanum ente request aayirikkum, unityinte diversityilayil oru samasta samsāriyumayirikkum, adhunām athu athu oru mukkuththiyumayirikkum.","nngl e vishala bharatathinte vayithyathil ekkathvathu oru mudravakyam enn nilayil alla, nammude aparamaya shakthiyude bhndaram enn nilayil anubhavichu riyu ennnaan ennikk nngl ottulla abhyarthana.

Note: I've kept the translation as close as possible to the original sentence, while also trying to maintain a code-like structure with a mix of Romanized Malayalam and English words.","ninnu Unity in Diversity-ellam എന്ന ഒരു പ്രബോധനമല്ല, enormous energyനിറഞ്ഞതും എന്നാൽ വിശാലമായ ശക്തി.","You didn't specify any words to be included in the code-mixed sentence. If you'd like, I can still translate the sentence for you. Here's the translation:

goodnessinte vastnessinte bhAratatte vividityte ekathvathu one mudrAvaakyamenn nilayilall namme apArAmAy shakthiyUte bhAndAramen nilayil anubhavichChAriyU ennaan enikku nIngalOduttil abhyArthAn

However, if you'd like to include specific words, please let me know and I'll be happy to help!","ninnu Unity in Diversityayil mattoru, നിങ്ങളും [too,] ഉണർന്നു വരുന്നത് ഒരു മുഴുവനായ ശക്തിയുടെ സംഭവമല്ല, പക്ഷേ വിവിധത്തിലെ ഒരു സംഗ്രഹാലയമാണ്.","You & this vast Bharat's variety within unity as a slogan not, our immense power's treasure as is what I request from you.

Note: I used the word 'You' to translate 'നിങ്ങള്‍' and also used the ampersand (&) to represent the Romanized Malayalam word."
The ensuing weeks shall be witness to the sparkle of festivals throughout the country.,ഇനി ആഴ്ചകളോളം രാജ്യമെങ്ങും ഉത്സവങ്ങളുടെ ശോഭ നിറഞ്ഞനില്ക്കും.,Festivals will illuminate the entire country for at least a week.,അടുത്ത വാരങ്ങളിൽ രാജ്യത്തുള്ള ഉത്സവങ്ങളുടെ സ്പന്ദം സാക്ഷികാരായിരിക്കും,varshamudeyum athithikkum oru varshathinte utsavangalude chuvappukalum bhoomiyiludeyum nadakkum,ini azhchakalolam raja mengengu utsavangalude shobha nirannnilkkum.,ensuing varsham sparkle varum festivalinte oru desathil thaanu be chalanu.,ini azhchakalolam rajyameengum utsavangalutte sobhaniranjannilkkum.,The ensuing weeks shall be witness to the sparkle of പുരാവൃത്തങ്ങളുടെ (puravṛttangaṅṅaḷe) throughout the country.,"There are no specific words provided to appear in the translated sentence. However, I can still translate the Malayalam sentence into a code-mixed sentence with romanized Malayalam and English:

""Ini azhchakalolam raja meenggum utsavangalute shobha nirnjanilkkum.""

If you want to include specific words, please provide them, and I'll be happy to assist you!"
"Lohia, Jaiprakash Narain played a leading and pivotal role.",ലോഹ്യയെയും ജയപ്രകാശ് നാരായണനെയും പോലുള്ള മഹാപുരുഷന്മാര്‍ മുന്നണിപ്പടയാളികളായത്.,"The great men like Lokayya and Jayaprakash Narayan, who were the vanguard of the nation.","ലോഹിയ, ഝാപ്രകാശ് നരയണ് മുഖ്യപങ്ക് വഹിച്ചു",Lohiyate Jaiprakash Narayanu nāyakanum pivōtalum pādathilayirikkum,"lohyayeyum jayaprakasha naraayananeyum polulla mahapurusanmar munnapadayalikalayathu

Note: ""polulla"" is a Malayalam phrase that means ""like"" or ""similar to"", so it's used to compare Jayaprakash Narayan to other great individuals.",Lohiayil Jaiprakash Narain aayiram nambikku oru pithyathilum pitharullathu.,"jaya prakash nayaraneyum lohyayeeyum mahapurusanmarum polulla munnapattyalikalayathu.

Note: I've kept the romanized Malayalam words as they are, but I'd like to suggest a slight modification to make the sentence more readable and natural-sounding in English. Here's an alternative:

Jaya Prakash and Narayanan, like Lohiya, were great leaders who led the vanguard.

This sentence conveys the same meaning as the original Malayalam sentence, but with a more natural flow and clarity.","Lohia, Jaiprakash Narainne pradhanathil oru mahaathma roopam nattilum nattilum aahwanaan Nadanum.",lohyaye yum great personalities munnapattayalaikalayum
There is another chapter of history associated with Punjab.,പഞ്ചാബുമായി ബന്ധപ്പെട്ട ഒരു ചരിത്രമുണ്ട്.,There is a history associated with Punjab.,പഞ്ചാബിനോടു ബന്ധപ്പെട്ടുള്ള ചരിത്രത്തിലെ മറ്റൊരു അധ്യായമുണ്ട്.,punyabhūmiyil ezhuthum ozhichu pusthakamundakettu vanijjam,punjabumayi bondapetta oru charithramund.,Punjabinte athikkatha enna prathimālaikkum.,Punjabumayi oru charithramundu.,"punjabinte historyil ezhuthappetta oru chapter undakkiyum, athilum history associate aayirunnu.",punjabumayi oru charithramundu
"We do a lot of things, other than what you see on the TV and read in the newspapers.",ടിവിയില്‍ നിങ്ങള്‍ കാണുന്നതും പത്രങ്ങളിലൂടെ അറിയുന്നതുമല്ലാത്ത ഒരുപാടു കാര്യങ്ങള്‍ ഞങ്ങള്‍ ചെയ്യുന്നുണ്ട്.,What we do is not what you see on TV or read in newspapers.,നമുക്ക് ടെലിവിഷനിലും പത്രങ്ങളിലും കാണുന്നതും കേൾക്കുന്നതും അവസാനിക്കുന്നില്ലാതെ നമുക്ക് പലരായിരിക്കുന്ന ചെയ്യുന്നവയില്ല,"naanu TV-ye vaa newspaper-ye pidichu varum thirakal, athu mathrame nadakkum thinggalum aayirikkum","tvil ninnangal kannunna thum pattungalilute arinnathum allathu orupaadu karyangalangal chayyunnaundu

Note: I've kept the sentence structure and word order as close to the original as possible, while still mixing in some English words and phrases. Let me know if you'd like me to adjust anything!","naan TV-lilum, newspapers-ilum mathramekku theriyathe kazhichu paaramparakkum paarthanu","TVil ninnangal kannunnum pattirangaliloode arinnanum allaathu orupaatu karyangal chayyunndu

(Note: I've used the romanized Malayalam for the words ""ചെയ്യുന്നുണ്ട്"" as requested, but please note that it's not a direct translation. The sentence is a mix of Malayalam and English, with the key words ""ചെയ്യുന്നുണ്ട്"" appearing as requested.)",Aanallil TV-ile kathayilum newspaper-ile kazhikkan kazhikkan paathukkunna thinggallo aano ninnu cheythathu.,"Here is the translated code mixed sentence with romanized Malayalam and English with the specific key words:

TiViil ninkal kannunnathum pattarangaliloote ariyunnathum allathu orupada kariyangalungal chayyunnuNd. Ariyunnathum allathu orupada kariyangalungal chayyunnuNd. Ninkal kannunnathum pattarangaliloote ariyunnathum allathu orupada kariyangalungal chayyunnuNd.

Here, I've included the key words in the sentence:

* അറിയുന്നതുമല്ലാത്ത (ariyunnathum allathu)
* ഒരുപാടു (orupada)
* ചെയ്യുന്നുണ്ട് (chayyunnuNd)
* കാര്യങ്ങള് (kariyangal)
* ഞങ്ങള് (nangal)
"
"What a wonderful life, what a dedicated mission","ആശ്ചര്യം ജനിപ്പിക്കു ജീവിതം, ആശ്ചര്യം ജനിപ്പിക്കു സമര്‍പ്പണം.","Life gives surprise, life gives surrender.","എന്തൊരു സുപ്രഭാതം, എന്തൊരു സമർപ്പണം","jeevithamoru oru athi sundara jeevitham, missioninte oru ithihasapournamiyilum","Aashcharyam janippiku jeevitham, Aashcharyam janippiku sammaraappanam.

(Note: I've kept the sentence structure and word order similar to the original Malayalam sentence, while mixing Romanized Malayalam and English words. This is just one possible translation, and there may be other ways to code-mix the sentence.)

Romanized Malayalam: Aashcharyam janippiku
English: Surprising life, Surprising surrender","aaru vayassu, aaru sankalpam mission alla aaru vida vaikkaa","surprise generate life, surprise generate samparanam.","ആശ്ചര്യംകരമായ ജീവിതം, ആശ്ചര്യംകരമായ സംസ്കാരം what a wonderful life, what a dedicated mission","wonderam jappikku life, wonderam jappikku samarppanam."
You will get to learn a lot that way.,ഇതിലൂടെ വളരെയേറെ കാര്യങ്ങള്‍ പഠിക്കാനാകും.,"Through this, many things can be learned.",അങ്ങനെ അത്രയും പഠിക്കാനാകും,njanum palippikkalil oru lot padikkum ente.,ithilute vareyeere karangal patthikkanakum.,njan that way ente varthamanaam appanthalayil oru lot pakkam vendum.,"Throughthisway vallareyeere karangal pattikanakum.

Note: I've kept the words you wanted in the same order as they appeared in the original sentence, and translated the rest of the sentence accordingly.","Njanum koodi padikkunna paramakkalil oru lot varum, way.",This-through varee yare karyangal pattikkanakum.
"In any corner of the world, yoga enthusiast welcomes the sun as soon it rises and then there is the complete journey ending with sunset.","എല്ലാവരും, ലോകത്തിന്റെ എല്ലാ മൂലയിലും സൂര്യന്‍ ഉദിച്ചയുടന്‍തന്നെ യോഗയെ സ്‌നേഹിക്കുന്നവര്‍ സൂര്യനെ സ്വാഗതം ചെയ്യുന്നുവെങ്കില്‍ അത് സൂര്യന്‍ അസ്തമിക്കുന്നതുവരെയുള്ള യാത്രയാണ്.","All, from every corner of the world, those who love yoga, welcome the sun, and as long as the sun rises, that journey is theirs.",ലോകത്തിലെ എങ്ങും കോണറിൽ യോഗാഭ്യാസികൾ സൂര്യനെ ഉദയം കഴിയുന്നതും അതുമുതൽ സൂര്യാസ്തമയം വരെ പൂർണ്ണമായ യാത്രയും,janmamundinte vilikkukalilum yoga pradhakshinikalude swagatham aayiram aalppaayam polum aalppaayam sampoorna yathraaykku nishithamayirikkum,"Ellovarum, Lokathinte ellamoolayilum Sooryan udichcha yutanthenne Yogaye Sneehikkunnavar Sooryane Swagatham cheyyunveenga Sooryan ashtamikkuvenallayulla Yathrayaan

Note: I've used a mix of Romanized Malayalam and English to create the code sentence. The Romanized Malayalam words are in lowercase, while the English words are in uppercase.",lokalil ezhuthiyil yoga in enthusiast-nte oru paathirikalil as soon welcomes suninte udayanam athil complete journey enthu poyathu enna sunset.,"Here is the translated sentence with the requested words:

Everyones, Lokathinte ellam moolayilum Sooryan udichcha yogaye snheekkunnavar Sooryane swagatham cheyyunnuveenga, athu Sooryan asthamikkuvarayulla yaathrayaan.
Note: I've kept the words you requested in the same order as they appeared in the original sentence.","lokamundo ekkare yoga purakku swargasthaanam athu oru roshanam athu sun as soon it rises, athu complete journey mathramayirikkum athu sunset.","Everyone, all around the world, wherever the sun rises, those who love yoga welcome the sun with open arms, and that's a journey until the sun sets.

Translated code sentence: 
Everyone, all around the world, wherever the sun rises, those who love yoga welcome the sun with open arms, and that's a yathrayaan until the sun sets."
Development of the poorest of the poor is the real indicator of peace.,ദരിദ്രരില്‍ ദരിദ്രരായവരുടെ വികസനമാണ് ശാന്തിയുടെ യഥാര്‍ഥ പ്രതീകമായിരിക്കുന്നത്.,The development of the poor by the poor is the true symbol of peace.,ഏറ്റവും ദരിദ്രരുടെ വികസനം ശാന്തിയുടെ സത്യസങ്കല്പം ആണ്,poorestinte poorudevelopmentam shanthiye real indicatorayirikkum,daridrayil daridrayarayvarute vikasanan santiyude yatharthy pratheekamayirunnu,poorudevelopmentinte real indicatoril peaceinte keralil.,"Here is the translated sentence with the requested words:

dari drariilu daridraraayavare vikasanan santiyute yatharath prathikamaayirikkunnathu.

Note: I've used the Romanization of Malayalam to write the sentence, and inserted the requested words as per your requirement.",poorinte poorarude developmentinte indicatorayil shanthi swikaramayirikkum,"daridrayiril daridrayarayavarte vikasanan shanthiyute yathartha prathikamayirikkunnu.

Note: I've kept the words you wanted as they are, and translated the rest of the sentence."
