src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"If possible, one must visit these seven places.",സാധിക്കുമെങ്കില്‍ ആ ഏഴിടങ്ങളില്‍ പോകണം.,"If it is possible, we must go to those seven places.",സാധ്യമായിരിക്കുമ്പോൾ ഈ ഏഴ് സ്ഥലങ്ങളിൽ ഒരുപയമാനം സന്ദർശിക്കണം,"sambhavikkum, onekku these seven placesil visit cheyamayirikkum.",sadhikkumengil a ezhithangalil pookanam.,"if athanu mathramayirikku, these seven placesinte visit cheythu poyiyum, possible, athanu mathramayirikkum.",സാധിക്കുമെങ്കില്‍ ആ �ezhithittalil poakanam.,"mathramayirikkum, yathraayude seven oru placekku, ithu possible, aanu. 

Translation: 
if, this seven places, it is possible, one must visit.",sadhikikkumengil ആ ezhitangalil pookanam.
Memories of this month are also linked with Veer Savarkar.,ഈ മാസത്തിന്റെ ഓര്‍മ്മ മറ്റൊരു വ്യക്തിയുമായിക്കൂടി ബന്ധപ്പെട്ടിരിക്കുന്നു. വീര സവര്‍കര്‍.,The memory of this month is connected with another person. Brave and noble.,ഈ മാസത്തിന്റെ ഓർമ്മകൾ വീർ സവാർകറുമായി ബന്ധപ്പെട്ടിരിക്കുന്നു,Veer Savarkarude memories ishtam aayiram mathramonnu kandittum aayiram.,Ini massinte ormmam mattoru vikthiyayikkooti bandhapetta irikkum. Veera savarkar.,Thisin monthin smarana vishayangalude veettukalum Veer Savarkarin onnum undakum.,"ee virasavarker. This is a poetic quote so I tried to keep the translation as close to the original as possible. Here is the code-mixed sentence with the requested words:

ee virasavarker. eesaavar ker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee virasavarker. ee viras",Veer Savarkarude oru varshathinte memories kandittillaayirikkum.,This memory of massinte is connected to another person also. veera savarkar.
"In the year 2019, 100 years of the horrific incident of Jallianwala Bagh will come to a full circle, it was an incident that embarrassed the entire humanity.","ജാലിയന്‍വാലാബാഗില്‍ നടന്ന, മനുഷ്യകുലത്തെ മുഴുവന്‍ ലജ്ജിപ്പിച്ച ആ ഭയാനകമായ സംഭവത്തിന് 2019 ല്‍ നൂറു വര്‍ഷം തികയുകയാണ്.","The Jalianwala Bagh incident, which shook the entire human race and caused shame to humanity, will complete 100 years in 2019.",ജല്ലിയൻവാള ബാഗിലെ ദുരന്തകരമായ സംഭവത്തിന്റെ 100 വർഷം പൂർത്തിയാകും. ഇത് എല്ലാവരും മനുഷ്യത്വത്തെ അശാന്തമാക്കിയ സംഭവമാണ്.,"2019-ൽ, Jallianwala Baghinte athavaathika anubhavam 100 വര്ഷം കൊണ്ടു വരും, അതൊരു മനുഷ്യത്വത്തെ അശ്രദ്ധപ്പെടുത്തിയ ഒരു സംഭവമായിരുന്നു.","jalayannavalabagil nattannu, manushyakulathen muzzhan lajjippichcha aya bhayankamaya sambhavathinnu 100 varsham tikayukayannu 2019 lo.","2019, loke 100 varshathin Jallianwala Bagh athikkoodu varsham aakasathikkum, ithu ene humanity entire eyekramam aayirikkum.","നടന്ന, Jallianwala Bagh മുഴുവന്‍ ലജ്ജിപ്പിച്ച, മനുഷ്യകുലത്തെ ആ ഭയാനകമായ സംഭവത്തിന് നൂറു ല്‍ വര്‍ഷം തികയുകയാണ്.","2019-ൽ Jallianwala Bagh incident 100 വയസ്സായി മടങ്ങിവരും, മാനവതാപേക്ഷയെ അശ്രദ്ധനായി വെറുക്കാൻ കാരണമായ ഒരു വിവാദപരമായ സംഭവമാണിത്.","Jalayannavaalabagil nattan, manushyakulathente muzhuvan lajjippichu aya bhayaanakamay sambhavathin 2019 l n 100 vajan thikayukayan."
"Come, imbued with renewed inspiration, renewed zeal, renewed resolution, new accomplishments, loftier goals  lets move on, keep moving, change oneself and change the country too.","വരൂ, പുതിയ പ്രേരണയോടും ഉത്സാഹത്തോടും നിശ്ചയത്തോടും പുതിയ നേട്ടങ്ങള്‍ക്കായി, പുതിയ ഉയരങ്ങള്‍ കീഴടക്കാന്‍ മുന്നേറാം – മുന്നോട്ടു പോകാം, സ്വയം മാറാം, രാജ്യത്തെയും മാറ്റാം...","Come, with new inspiration, enthusiasm, and confidence, let us strive for new achievements, conquer new heights, and move forward – we can change ourselves, change the country...","വീണ്ടും പ്രേരണയോടും, ഉത്സാഹത്തോടും, നിർണ്ണയത്തോടും, പുതിയ സാധാരണങ്ങളോടും, ഉയർന്ന ലക്ഷ്യങ്ങളോടും വരുവോള്യൂം, മാറ്റാനുള്ളതാണ്, രാജ്യവും മാറ്റാനുള്ളതാണ്","Aanandamayirikkum, ithuvinte bhavamayirikkum, prabhavamayirikkum, athmavishayathinte bhagyamayirikkum, adhikathara dharmangalayirikkum, athamukhamayirikkum, thamastharamayirikkum, sweekarikkum, swapnangalayirikkum, deshavishayathinte vikasamayirikkum.","varoo, putiyapreeranayodum utthahathodum nishchayathodum putiyaneettangalkay, putiyauyarangalk keyazhatakkan munneeram - munnottopokam, swayam maraam, rajyathetheyum maram...","Come, നമ്മൾക്ക് പുതിയ പ്രചോദനം, പുതിയ സ്ഫൂരണം, പുതിയ നിർണയം, പുതിയ വിജയങ്ങൾ, ഉയർന്ന ലക്ഷ്യങ്ങൾ  എന്നിവയോടെ, നിങ്ങൾ തുടരുകയും മാറ്റം വരുത്തുകയും ചെയ്യുക. നിങ്ങൾ �","varoo, putiya preranayodu thodum utsahathodu nischayathodu putiya nethangalkay, kiizhathakkan munneeraam - munnotto pokam, swayam maaram, raajyathethayum maatham...
 
Note: I have used romanized Malayalam and English to create a code-mixed sentence as per your request. I have also replaced the words you wanted to appear with their Malayalam equivalents.","come, renewed (പുതിയ) inspiration, renewed (പുതിയ) zeal, new (പുതിയ) resolution, new (പുതിയ) accomplishments, loftier (ഉയരുന്ന) goals. ഇങ്ങനെ നിങ്ങൾ നടക്കട്ടെ, തുടരുക, തിരിച്ചുവരുക നിങ്ങളെയും രാജ്യത്തെയും.","come, puthiyapreranayodum uthsahathodum nishchayathodum puthiyaneettangalkay puthiyayarangal keezhathakkan munnaaram - munnotto pokam, swayam maaram, raajyathetheyum maatham...

Note: I've used the word 'വരൂ' as 'come' in the code mixed sentence. If you want to use the Malayalam word 'വരൂ' itself, you can replace 'come' with it."
In the health sector the nation has now moved ahead from the conventional approach.,ആരോഗ്യമേഖലയില്‍ ഇന്ന് രാജ്യം പരമ്പരാഗത രീതികളില്‍ നിന്ന് മുന്നേറിക്കഴിഞ്ഞു.,The country has progressed beyond traditional methods in the healthcare sector today.,ആരോഗ്യരംഗത്ത് രാജ്യം സാധാരണ തരത്തിൽ നിന്ന് മുന്നേറിയിരിക്കുന്നു,"Arogyasektram, nationinte oru kalam vicharamukalil conventional approachil from aachu, modern approachil ente oru kalamil chollunnu.",arogynamekhalayil innum rajyam paramparagatharithiyil ninnunnearikkazhiya,"svasthasektore ille naadu aana conventional approachil ninnu vila vila moved aanu, swasthasektore ille oru new approachil ente oru nammude oru adharamayirikkum.",arogyamekhalayil innum rajaayam paramparagathariteekalil munneerikkazhiyinju.,"svasthasekthram ezhuthiyilla, deshathinte kramam conventional approachil from aayirunnu.",arogyamekhala il innu rajyam paramparagatharithiyil ninnu munneerikkazhiyngu.
"I request you too, to feel the Unity in Diversity which is not a mere slogan but is a storehouse of enormous energy.","നിങ്ങള്‍ ഈ വിശാല ഭാരതത്തിന്റെ വൈവിധ്യത്തിലെ ഏകത്വത്തെ ഒരു മുദ്രാവാക്യമെന്ന നിലയിലല്ല, നമ്മുടെ അപാരമായ ശക്തിയുടെ ഭണ്ഡാരമെന്ന നിലയില്‍ അനുഭവിച്ചറിയൂ എന്നാണ് എനിക്കു നിങ്ങളോടുള്ള അഭ്യര്ഥാന.","Your presence in this vast and diverse India is not just a symbol of unity, but a treasure trove of our immense power.","നിങ്ങൾക്കും പറയുക, വിവിധത്വത്തിലെ ഏകത്വത്തെ മാത്രം ചിത്രകഥയല്ല, പകിട്ടുകളായ വിപുലമായ ശക്തിയുടെ സംഭരണക്കേടയാണ്.","ninnu chetanam, unityinte diversityyil sathiyamayirikkum,  അത് ഒരു മുദ്രയല്ല, പക്ഷേ ശക്തിയുടെ ഒരു സംഭരണമാണ്.","Ningalkk ninte vishalabharattinte vividhathile ekathvathen mudravakyamennu nilayilall, nammude apara shakthiyude bhandaaramennu nilayil anubhavicharikkum enikku ningalkkoduttulla abhyarthan.","Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Enikku Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unityinte diversity vishayam eettathu, ariyithanu enikku kathikkaanam. Unity",I don't see any words to be included from the given list in the provided Malayalam sentence.,"ഞാൻക്ക് പറ്റിയും, unityinte diversityyil ninnu  ഉണർന്നിട്ടാൽ മാത്രം ശക്തിയുടെ കല്ലുമാണ് ഇത്.","ninnu inge eetta vishalam Bharatattein vivaithyathile ekathvathinnu oru mudravakyanente nilayilall, nammude aparamaya shakthiyude bhandaaramente nilayil aanubhavichuariyoo enniku ninnu oruthullal abhyarthan."
The ensuing weeks shall be witness to the sparkle of festivals throughout the country.,ഇനി ആഴ്ചകളോളം രാജ്യമെങ്ങും ഉത്സവങ്ങളുടെ ശോഭ നിറഞ്ഞനില്ക്കും.,Festivals will illuminate the entire country for at least a week.,അടുത്ത വാരങ്ങളിൽ രാജ്യത്തുള്ള ഉത്സവങ്ങളുടെ സ്പന്ദം സാക്ഷികാരായിരിക്കും,athayathin varshathinu thirayum festivalinte sparkle mathramayirikkum athi raja mathilude.,inide azhchakalolam rajyamengum utsavangalude shobha niranjannilkkum.,athavaalude varsham ellavarkkum festivalinte sparkle poyi mathramayirikkum.,inii azhchakalolam utsavangalute shobha niranjanilkkum. ഇനി ആഴ്ചകളോളം ഉത്സവങ്ങളുടെ ശോഭ നിറഞ്ഞനില്ക്കും രാജ്യമെങ്ങും.,adhyaayamathram ente varsham festivalininte thirakkil oru desathil ellam.,ഇനി ആഴ്ചകളോളം രാജ്യമെങ്ങും ഉത്സവങ്ങളുടെ ശോഭ നിറഞ്ഞനില്ക്കും.
"Lohia, Jaiprakash Narain played a leading and pivotal role.",ലോഹ്യയെയും ജയപ്രകാശ് നാരായണനെയും പോലുള്ള മഹാപുരുഷന്മാര്‍ മുന്നണിപ്പടയാളികളായത്.,"The great men like Lokayya and Jayaprakash Narayan, who were the vanguard of the nation.","ലോഹിയ, ഝാപ്രകാശ് നരയണ് മുഖ്യപങ്ക് വഹിച്ചു","Lohia, Jaiprakash Narain innu oru vedikkukaarana athmaavum ithuvum roopamayi aayirikkunnu.",lohiyayeyum jayaparakash narayananeyum polulla mahapurusanmar munnapadayaalikalarayath.,"Lohia, Jaiprakash Narain adhyakshathayum mukhya roopathayum aayirunnu.",lohyayeyum jayaprakashe naraayananeyum polululla mahapurusanmarum munnapattayalikalayathu.,"Lohia, Jaiprakash Narain ekathey leading, pivotal roopam onnarukkunnu.",lohyayeyum jayaprakash naryananeyum polulla maha purushanmar munnapattayalikalayath.
There is another chapter of history associated with Punjab.,പഞ്ചാബുമായി ബന്ധപ്പെട്ട ഒരു ചരിത്രമുണ്ട്.,There is a history associated with Punjab.,പഞ്ചാബിനോടു ബന്ധപ്പെട്ടുള്ള ചരിത്രത്തിലെ മറ്റൊരു അധ്യായമുണ്ട്.,Punjabinte ithihasathinu oru anuvadham und.,punjabumayiyu bandhappettu oru charithramundu.,"historyinte  another  chapter  undakunnu, punjabinte varsham ulla  aadhyayam  undakunnu.",punjabiyaanmavin withayirikkunna oru charithramund.,"Punjabinte ithihasathin  another chapter undayirikkum, ithihasathin  punyam  associated aayirikkum, punjabinte ithihasam  undayirikkum.",punjabumayirikkunnu oru charithramundu. punjabumayai.
"We do a lot of things, other than what you see on the TV and read in the newspapers.",ടിവിയില്‍ നിങ്ങള്‍ കാണുന്നതും പത്രങ്ങളിലൂടെ അറിയുന്നതുമല്ലാത്ത ഒരുപാടു കാര്യങ്ങള്‍ ഞങ്ങള്‍ ചെയ്യുന്നുണ്ട്.,What we do is not what you see on TV or read in newspapers.,നമുക്ക് ടെലിവിഷനിലും പത്രങ്ങളിലും കാണുന്നതും കേൾക്കുന്നതും അവസാനിക്കുന്നില്ലാതെ നമുക്ക് പലരായിരിക്കുന്ന ചെയ്യുന്നവയില്ല,"TVyilukalum newspaperiludeyil ellarum pattikku oru vishayam aano, parayunnu pattikku oru vishayam aano.",TVil ninnangal kannunnathum patthangaliloode ariyunnathum allaathu oru padathu karyangalum nangangal cheyyunnundu.,നമ്മൾ നിങ്ങളുടെ ടി.വി കാണുന്നതും പത്രങ്ങളിൽ കാണുന്നതുകൂടാതെ നിരവധി കാര്യങ്ങൾ ചെയ്യുന്നു.,"You see many things in TV, but not what we cheyyunnundu in newspapers.",നമുക്ക് ടി.വിയിൽ കാണുന്നതും പത്രങ്ങളിൽ വായിക്കുന്നതും മാത്രമല്ല നിരവധി ചെയ്യുന്നു.,tvil ninakkanunnathum pattungaliloute aryunnathumallath orupadakaryangal ninnangal cheyyunnundu.
"What a wonderful life, what a dedicated mission","ആശ്ചര്യം ജനിപ്പിക്കു ജീവിതം, ആശ്ചര്യം ജനിപ്പിക്കു സമര്‍പ്പണം.","Life gives surprise, life gives surrender.","എന്തൊരു സുപ്രഭാതം, എന്തൊരു സമർപ്പണം","swantham jeevitham, swantham samaram","aashchariyam jnipikkuka jeevitham, aashchariyam jnipikkuka samarpaNam.","അത്യുത്തമായ ജീവിതം, അത്യുത്തമായ ദൈവസേവനം (അത്യുത്തമായ ജീവിതം, അത്യാഗ്രഹിച്ച മിഷൻ)","amazedam jnipikkuka jeevitham, amazedam jnipikkuka samarpnam.","അത്യന്തം മനോഹരമായ ജീവിതം, ഒരു പ്രതിജ്ഞാബദ്ധമായ സംരംഭം (atyantham manoharamay jeevitham, oru prathijnaabaddhamay sambhavam)","ആശ്ചര്യം ജനിപ്പിക്കു ജീവിതം, ആശ്ചര്യം ജനിപ്പിക്കു samarpapppanam."
You will get to learn a lot that way.,ഇതിലൂടെ വളരെയേറെ കാര്യങ്ങള്‍ പഠിക്കാനാകും.,"Through this, many things can be learned.",അങ്ങനെ അത്രയും പഠിക്കാനാകും,അങ്ങനെ നിർത്തിയാൽ പലതും ഞാൻ പഠിക്കാം,itiloute vearee karyangal pattikkukaanakkum.,അങ്ങനെ പഠിച്ചാൽ അതും അതുപോലെ വഴി.,itiloute varayere karyangal paticakkanakum.,"Aanen manassinte oru lot of things ennallokam, way.",ഇതിലൂടെ വളരെയേറെ കാര്യങ്ങള്‍ patikkanakum.
"In any corner of the world, yoga enthusiast welcomes the sun as soon it rises and then there is the complete journey ending with sunset.","എല്ലാവരും, ലോകത്തിന്റെ എല്ലാ മൂലയിലും സൂര്യന്‍ ഉദിച്ചയുടന്‍തന്നെ യോഗയെ സ്‌നേഹിക്കുന്നവര്‍ സൂര്യനെ സ്വാഗതം ചെയ്യുന്നുവെങ്കില്‍ അത് സൂര്യന്‍ അസ്തമിക്കുന്നതുവരെയുള്ള യാത്രയാണ്.","All, from every corner of the world, those who love yoga, welcome the sun, and as long as the sun rises, that journey is theirs.",ലോകത്തിലെ എങ്ങും കോണറിൽ യോഗാഭ്യാസികൾ സൂര്യനെ ഉദയം കഴിയുന്നതും അതുമുതൽ സൂര്യാസ്തമയം വരെ പൂർണ്ണമായ യാത്രയും,"jagathyil oru cornerum yugamukhyatharinte sundarinte varanamayirikkum, yoga enthusiast suna varanam oru chuvadukalum, anu varanam sun downum yathra varee koodi.","ellarum, lokathinte ellamoolayaile suryan udichayutannentannte yogay snehikkaruvare sunyan swagatham chayyunveengilal athu sunyan ashtamikkuvarellayulla yathrayan. (Note: സ്വാഗതം ചെയ്യുന്നുവെങ്കില്‍ അത് സൂര്യന്‍ അസ്തമിക്കുന്നതുവരെയുള്ള യാത്രയാണ്. ഇതിൽ സ്വാഗതം എന്ന വാക്ക് സ്വാഗതം ചെയ്യുന്നുവെങ","In (in) lokamukalilum yoga enthusiast (enthusiast) varum sun (sun) soon (soon) udayanam (udayanam) mathramayirikkum. 
Sun (sun) odikkunnavarum complete (complete) yathra (yathra) njanam (njanam) thirichu, sunset (sunset.) aakashathil (aakashathil) kadalil (kadalil) tharangam (tharangam) odikkunnavarum. 
(As it welcomes, ആകാശത്ത് കാണാം വരും തരംഗം) 
 Lokam (in) any (any) konna corner (corner) -yoga (yoga) enthusiast (enthusiast) varum sun (sun) സൂര്യനെ (as) soon (soon) ഉദയം (udayanam) മാത്രം (math","ellavarum, lokathinte ellamoolayilum suryan udichayantannentanne yogayek sneyhikkunnavar surnyan swagatham cheyyunveengkil surnyan asthamiccukkunnathuvareyulla yogayek snehikkunnavar swagatham cheyyunveengkil ellavarum, lokathinte ellamoolayilum suryan udichayantannentanne yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek snehikkunnavar yogayek","Yoga enthusiastinte ithu loke any corneril yugam, sreekanthante sathyamayirikkum. sun rise cheythu, sunset vare complete journey athikkum.","allavarum, lokathinte ellam moolayilum sunyan udochayudanthannente yogay snehikkarunar sunyan swagatham cheyyunvenkil ath sunyan ashtamikkuvarayulla yaathrayaan."
Development of the poorest of the poor is the real indicator of peace.,ദരിദ്രരില്‍ ദരിദ്രരായവരുടെ വികസനമാണ് ശാന്തിയുടെ യഥാര്‍ഥ പ്രതീകമായിരിക്കുന്നത്.,The development of the poor by the poor is the true symbol of peace.,ഏറ്റവും ദരിദ്രരുടെ വികസനം ശാന്തിയുടെ സത്യസങ്കല്പം ആണ്,"poorudestha paribhavichu kollunnathu, peaceinte real indicator aayirikkum.",dhiridharaaril dhiridharaayaarude vikasamay shanthiyude yatharthe prathikeekamay irikkunnathu.,Aanuvedikkathayum poor-are poorudevelopmenthayilulla development polum real indicator of shanthi.,daridharyil daridhrarayavarte vikasanan shaantiyude yathartha prathikamayirikkunnu.,Azhukkalin development poyi poor-esthinte poor-onnu mattoru real indicator of peace.,thirakkunnavaril daridrarayavarte vikasananu shanthiyute yatharthe prathikamayirikkunnathu.
Theyve mentioned that water should be kept in trays and utensils on the balcony and on the terrace.,"അവര്‍ പറഞ്ഞത്, ബാല്‍ക്കണിയിലും, ടെറസ്സിലും പാത്രത്തില്‍ വെള്ളം വയ്ക്കണമെന്നാണ്.","Their words, in the ball and in the tower, should be water in a vessel.",അവർ പറഞ്ഞത് തെരച്ചിൽപ്പുറത്തും മുകളിലുമുള്ള പാത്രങ്ങളിൽ വെള്ളം സൂക്ഷിക്കണമെന്നാണ്.,njangalum oru pattukalude water trayil onnu wellam utensil onnu balconyil onnum terraceil onnum upayogichu vittukkayano.,"avarkke paranjath, balkanniilum, teressilum pattathil vellam vaykkannam enthaan.",theyve kadanju vellam trayil undakkinam balconyilum terraceilum utensilil undakkinam.,"avaru parannath, balakaniyilum, teressilum pathrathil vellam vaykkannamenntaan.",theyve  പറഞ്ഞത് പാതിരികളിൽ മഞ്ഞളും ഉപകരണങ്ങളും ബാലെക്കണ്ടറിൽ മറ്റും വെക്കണം.,"avarkkam parrannath, balkkaniyilum, terasssilum pattarathil vellam vaykkannamennaan aan.

Note: I replaced some characters with their closest romanized equivalents, as the original text contained Unicode characters that may not display correctly."
