src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"That was the case in this situation, but these instances are rare, and that's perhaps why we remember them so well when they occur. In fact, the majority of schizophrenic individuals are nonviolent, and are more likely to be the victims rather than the perpetrators of crime or violence. In light of this, it seems unreasonable to insist that de Grood be denied certain freedoms when the fear of re-offense is based more on a prejudiced attitude towards people with schizophrenia than actual likelihood.",这种 情况 确实 有 发生 ， 但 这种 情况 很少 见 ， 这 也许 就是 为什么 我们 这种 事情 记忆 深刻 。 事实上 ， 大多数 精神分裂症 患者 是 非暴力 的 ， 他们 更 可能 是 犯罪 或 暴力 的 受害者 ， 而 不是 实施者 。 有鉴于此 ， 若 对 再次 犯罪 的 恐惧 更多地 基于 对 精神分裂症 患者 的 偏见 态度 而 不是 实际 可能性 ， 坚持 剥夺 德 格罗 德 某些 自由 似乎 是 不合理 的 。,"""Truth be told, dis situation really happen la, but it very rare lor, maybe dat's why we still remember it so well. Fact is, most mental illness cases no violent, they more likely be victim of crime or violence, not perpetrator. So, if fear of re-offending mainly based on prejudice against mental illness patients, rather than actual possibility, insist on take away Degroot's freedom seem unfair lor. """,在 这种 情况 下 ， 确实 如此 ， 但 这种 情况 极为 罕见 ， 这 也许 就是 为什么 当 它 发生 时 我们 会 记得 这么 好 。 事实上 ， 大多数 精神分裂症 患者 不 - violent ， 更加 可能 成为 crime 或 暴力 受害者 而 不是 犯罪者 或 凶手 。 在 这种 情况 下 ， 基于 对 精神分裂症 患者 的 偏见 而 不是 实际 的 可能性 来 推断 再犯 的 可能性 ， 要求 否定 Grood 某些 自由 显然 是 不能 合理 的 。,在这个情况是这样，but 这种例子很少见，可能这就是为什么我们每次发生的时候记得那么清楚。其实，大多数的精神分裂症患者都是非暴力的，反而更可能是受害者，而不是犯罪或暴力的施害者。考虑到这一点，强硬要求 de Grood 被剥夺某些自由，似乎是不合理的，因为对再次犯罪的恐惧更多是基于对精神分裂症患者的偏见，而不是实际的可能性。,"这种情况确实有发生 lah, 但这种情况很少见 leh, 这也许就是为什么我们这种事情记忆深刻咯。事实上，大多数精神分裂症患者是非暴力的，他们更可能是犯罪或暴力的受害者，而不是实施者哦。考虑到这一点，如果对再次犯罪的恐惧更多是基于对精神分裂症患者的偏见态度，而不是实际可能性的话，坚持剥夺德格罗德某些自由似乎就不合理咯。",这个情况是这样的，但这样的例子很少见，所以当它们发生时，我们会记得特别清楚。实际上，大部分精神分裂症患者都是不暴力的，他们更可能是受害者，而不是罪犯。考虑到这一点，似乎不合理坚持要剥夺 de Grood 的某些自由，因为对再次犯罪的恐惧更多是基于对精神分裂症患者的偏见，而不是实际的可能性。,这种情况确实有发生，but 这种情况很少见，可能就是为什么我们对这种事情记忆深刻。事实上，大多数精神分裂症患者是非暴力的，他们更可能是犯罪或暴力的受害者，而不是实施者。有鉴于此，若对再次犯罪的恐惧更多地基于对精神分裂症患者的偏见态度，而不是实际可能性，坚决剥夺德格罗德某些自由似乎是非常不合理的。,在这个情况是这样，但这种情况很少见，可能这就是为什么我们每次发生的时候会记得那么清楚。其实，大多数精神分裂症患者是非暴力的，他们更可能是受害者，而不是犯罪或暴力的施害者。基于这个理由，坚决要求 de Grood 被剥夺某些自由似乎不合理，因为对再次犯罪的恐惧更多是基于对精神分裂症患者的偏见，而不是实际的可能性。,这种情况确实有发生，but 这种情况很少见，可能就因为这样我们这种事情记忆深刻。其实，大多数精神分裂症患者是非暴力的，他们更可能是犯罪或暴力的受害者，而不是实施者。考虑到这一点，如果对再次犯罪的恐惧更多是基于对精神分裂症患者的偏见态度而不是实际可能性，坚决剥夺德格罗德某些自由就显得不太合理咯。
"I don't believe de Grood should ever be unsupervised permanently. A parole-like system where he has to check in to make sure he's still taking his medication could work well. Arguing that he or other mentally ill people remain institutionalized unless absolutely necessary is a form of segregation. It perpetuates the idea that mentally ill people, those with schizophrenia in particular, cannot ever mesh with society; thus continuing the stigma and perpetuating the idea that they are dangerous criminals. He was found not criminally responsible by a court of law, so why should he be treated like a prisoner instead of someone who was ill and is now better?",我 不 认为 德 格罗 德 应该 永远 无人 监管 。 通过 一个 类似 假释 制度 进行 监管 ， 以 确保 他 仍然 在 服用 他 的 药物 且 药物 有效 。 他 辩称 ， 除非 绝对 必要 ， 否则 他 或 其他 精神病 患者 仍 被 收容 是 一种 隔离 。 这会 使 精神病 患者 ， 特别 是 精神分裂症 患者 ， 永远 无法 融入 社会 ； 从而 他们 将 继续 被 污名 化 ， 且视 他们 为 危险 罪犯 的 观念 将 永久化 。 法庭 认定 他 不负 刑事责任 ， 为什么 要 把 他 当作 囚犯 对待 ， 而 不是 把 他 当作 一个 生病 了 、 现在 康复 了 的 人 ？,"""I no think Degrood should be locked up forever without no supervision. Monitor him through some kinda system like parole, make sure he still take his meds and they work. He argue dat unless really necessary, he or other mental patients still locked up is like isolating. Dis make mental patients, especially schizophrenia patients, no way to fit in society, make them forever stigmatize, and make people think they always danger, even after court say he no responsibility for crime, why treat him like prisoner, not like person who sick, now get better?""",我 不 认为 Grood 应该 长期 无人   gi á m   s á t 。 设立 类似 假释 制度 ， 需要 他 定期检查 是否 继续 服用 药物 可能 是 有效 的 方法 。 争论 他 或 其他 精神病人 除非 必要 情况 下 ， 否则 需要 在 机构 中 居住 ， 实际上 是 一种 分离 。 这种 做法 会 继续 传播 精神病人 ， 尤其 是 精神分裂症 患者 无法 融入 社会 的 想法 ， 从而 继续 维持 对 他们 的   stigma 和 认为 他们 是 危险 的 อ า ช ญ 犯 的 观念 。 法庭 已经 判定 他 不 具备 犯罪 责任 ， 因此 他 应该 被 视为 病人 而 不是 罪犯 ， 而 不是 一个 已经 好转 的 病人 。,我不相信 de Grood 应该永远没有监督。一个像假释的系统，让他定期检查，确保他还在吃药，这样会比较好。说他或者其他精神病患者应该一直被关在机构里，除非绝对必要，这种说法其实是一种隔离。这样只会让人觉得精神病患者，特别是有精神分裂症的人，永远无法融入社会；这样就继续了污名化的观念，让人觉得他们是危险的罪犯。他在法庭上被判定为没有刑事责任，那为什么他要被当作囚犯对待，而不是被看作一个曾经生病现在已经好起来的人呢？,我 不 觉得 德 格罗 德 应该 永远 没人 监管 lah。要有 一个 类似 假释 的 制度 来 监管 他，确保 他 还在 吃 他 的 药，药 也 有效。 他 说，除非 真的是 必要，不然 他 或者 其他 精神病 患者 被 收容 是一种 隔离咯。这样 会 让 精神病 患者，特别是 精神分裂症 患者，永远 没法 融入 社会；结果 他们 继续 被 污名化，大家 还 会 觉得 他们 是 危险 的 罪犯。 法庭 说 他 不负 刑事责任，为什么 还 要 把 他 当 囚犯，对待，为什么 不把 他 当作 一个 生病 了，现在 康复 了 的 人呢？,"I don’t believe de Grood should ever be unsupervised permanently. A parole-like system where he has to check in to make sure he’s still taking his medication could work well. Arguing that he or other mentally ill people remain institutionalized unless absolutely necessary 是一种 segregation. It perpetuates the stigma that mentally ill people, especially those with schizophrenia, cannot ever mesh with society; thus continuing the idea that they are dangerous criminals. He was found not criminally responsible by a court of law, so why should he be treated like a prisoner instead of someone who was ill and is now better?",我 不 认为 格罗 应该 永远 无人 监管。通过 一个 类似 假释 制度 来 监管，确保 他 仍然 在 服用 药物，且 药物 有效。他 辩称，除非 绝对 必要，否 则 他 或 其他 精神病 患者 仍 被 收容 是 一种 隔离。这会 使 精神病 患者，特别 是 精神分裂症 患者，永远 无法 融入 社会；从而 他们 将 继续 被 污名 化，且 视 他们 为 危险 罪犯 的 观念 将 永久化。法庭 认定 他 不负 刑事责任，为什么 要 把 他 当作 囚犯 对待，而 不是 把 他 当作 一个 生病 了、现在 康复 了 的 人？,I don't believe de Grood should ever be unsupervised permanently. A parole-like system 可以让他 check in 确保他还在吃药，这样可能会有效。,我 不 认为 德 格罗 应该 永远 无人 监管。 这样做 真的 不 好， 监管 是 必要的。
"Hungarian PM Orban defends his candidate for EU executive, ""has solutions in pocket""",匈牙利 总理 奥尔班为 该国 欧委会 委员 候选人 辩护 ， “ 手头 有 解决方案 ”,"Hungary PM Orban defend his country's EU Commissioner nominee, say got ""solution already""",匈牙利 总理 奥尔班 支持 他 的 欧洲 行政局 候选人 “ 口袋 里 有 解决方案 ”,Hungarian PM Orban defend 他选的 EU executive，说他 “有解决方案在 pocket”.,"匈牙利 Prime Minister 奥尔班 defend the country’s 欧委会委员 candidate, say “got solution on hand” lah.","Hungarian PM Orban defends 他的 candidate for EU executive, 说 ""has solutions in pocket"".",匈牙利 总理 奥尔班为 该国 欧委会 委员 候选人 辩护，讲 “手头有解决方案” lah.,"Hungarian PM Orban 为他的候选人辩护，说他 ""有 solutions in pocket""。",匈牙利 总理 奥尔班 为 该国 欧委会 委员 候选人 辩护，讲 “手头 有 解决方案”。
"Prime Minister Viktor Orban has said he has several solutions ""in his pocket"" after Hungary's candidate for the European Commission was rejected.",匈牙利 总理 维克托 · 奥尔班 表示 ， 在 匈牙利 的 欧委会 委员 候选人 提名 被 拒绝 后 ， 他 “ 手头 ” 有 多项 解决方案 。,"Hungary Prime Minister Viktor Orbán say, after his European Commission nominee rejected, he got ""on hand"" solution.",匈牙利 总理 维克托 · 奥尔班 （ Viktor   Orban ） 表示 ， 他 已经 准备 好多个 解决方案 “ 在 口袋 里 ” 后 ， 欧洲委员会 的 匈牙利 候选人 被 否决 。,总理Viktor Orban说他有几种解决方案 “在他口袋里”，因为匈牙利的候选人 for the European Commission 被拒绝了。,匈牙利总理维克托·奥尔班说，在匈牙利的欧委会委员候选人被拒绝后，他 “手头” 有很多解决方案可以考虑 lah。,"Prime Minister Viktor 说 he 有几个解决方案 ""in his pocket"" after Hungary 的 candidate for the European Commission 被 rejected.",匈牙利 总理 维克托 · 奥尔班 表示， 在 匈牙利 的 欧委会 委员 候选人 被 拒绝 后， 他 “ 手头 ” 有 多项 解决方案。,"Prime Minister Viktor Orban 说他有几个 solutions 在 pocket, after Hungary 的 candidate for the European Commission 被 rejected.",匈牙利 总理 维克托 · 奥尔班 表示， 在 匈牙利 的 欧委会 委员 候选人 被 拒绝 后，他 “ 手头 ” 有 多项 解决方案。
"The EU transport commissioner-designate, Romanian socialist politician Rovana Plumb, and the proposed commissioner for EU enlargement, former Hungarian justice minister Laszlo Trocsanyi, were told their confirmation hearings could not go ahead because of inconsistencies in their financial statements, Reuters reported.",据 路透社 报道 ， 欧盟 交通部 部长 指定 的 罗马尼亚 社会党 政治 人物 罗瓦娜 · 普伦布 ， 以及 欧盟 东扩 的 提名 专员 、 匈牙利 前 司法部 部长 拉斯洛 · 特洛 査 尼 被 告知 ， 由于 财务报表 中 内容 不 一致 ， 他们 的 提名 审议 听证会 无法 进行 。,"Berdamai leh Reuters, EU Transport Minister lah nominate Romania's Socialist politician Rovana Plumb, and EU's Eastern Enlargement nominee, Hungary's former Justice Minister László Trócsányi, got told leh their hearing cannot go ahead cos of discrepancies in their financial statements.",欧盟 交通 commissioner - 候选人 ， 罗马尼亚 社会主义 政治 人物 罗瓦娜 · 普伦布 （ Rovana   Plumb ） ， 以及 欧盟 扩大 提名 的 commissioner ， 前 匈牙利 司法部长 拉斯洛 · 托尔 查尼 （ Laszlo   Trocsanyi ） ， 被 要求 停止 其 听证会 ， 因为 他们 的 财务报表 存在 不 一致 ， 路透社 报道 。,根据路透社报道，欧盟运输专员提名人、罗马尼亚社会主义政治家Rovana Plumb，以及提议的欧盟扩展专员、前匈牙利司法部长Laszlo Trocsanyi，被告知他们的确认听证会因为财务报表中的不一致而无法进行。,"According to 路透社 report, 欧盟交通部部长指定的罗马尼亚社会党政治人物罗瓦娜·普伦布, 还有欧盟东扩的提名专员、匈牙利前司法部部长拉斯洛·特洛查尼, 被告知因为财务报表中内容不一致, 他们的提名审议听证会不能进行 lah.","根据 Reuters 的报道, Romanian 的 transport commissioner-designate, Rovana Plumb, 和 EU enlargement 的提名 commissioner, Laszlo Trocsanyi, 被告知他们的确认听证会不能进行 because 他们的财务报表有 inconsistencies.",据路透社报道，交通部 的部长 指定 了罗马尼亚社会党政治人物罗瓦娜 · 普伦布，以及匈牙利前司法部部长拉斯洛 · 特洛查尼，他们被告知因为财务报表中内容不一致，提名审议听证会无法进行。,欧盟的交通专员候选人，罗马尼亚的社会主义政治家Rovana Plumb，以及提议的欧盟扩展专员，前匈牙利司法部长Laszlo Trocsanyi，被告知他们的确认听证会无法进行，因为他们的财务报表有 inconsistencies，路透社报道。,"According to 路透社 report, 欧盟交通部部长指定的罗马尼亚社会党政治人物罗瓦娜·普伦布, and 欧盟东扩的提名专员、匈牙利前司法部部长拉斯洛·特洛查尼 were told, because 财务报表中内容不一致, their nomination审议听证会 cannot proceed."
"""I am convinced that [Trocsanyi] is the most suitable candidate for becoming member of the European Commission,"" Orban said. ""His sin was that he helped the government and me... to protect Hungary from migration.""",“ 我 坚信 【 特洛 査 尼 】 是 欧盟委员会 委员 最合适 的 人选 ， ” 奥尔班 说道 。 “ 非 要说 他 有罪 ， 那 就是 他 帮助 政府 和 我 ... 保护 匈牙利 免受 移民 侵扰 。 ”,"""I believe Orban is da best lah, EU Commisioner,"" Orban say. ""If he's guilty, then he's guilty lah, of helpin' da government and me... protect Hungaria from all these immigrant nuisance.""",奥尔班 说 ： “ 我 深信 他 是 最 适合 成为 欧洲委员会 成员 的 人 。 他 的 罪名 在于 他 帮助 政府 和 我 … … 保护 匈牙利 免受 移民 的 威胁 。 ”,"""我相信 [Trocsanyi] 是最合适的候选人来成为欧洲委员会的成员,"" Orban 说. ""他的罪就是他帮了政府和我... 来保护匈牙利免受移民的影响.""","“我 really believe 【特洛查尼】是欧盟委员会的最佳人选,” 奥尔班说。 “如果要说他有罪，那就是他帮政府和我... protect 匈牙利 from 移民的侵扰。”","""我相信 [Trocsanyi] 是最合适的候选人 to become 欧洲委员会成员,"" Orban 说. ""他的 sin 就是他帮了 government 和 me... 保护 Hungary 免受 migration.""",“我 坚信 【特洛 查 尼】 是 欧盟委员会 委员 最合适 的 人选，” 奥尔班 说道。“他 如果 要说 有罪， 那 就是 他 帮助 政府 和 我... 保护 匈牙利 免受 移民 侵扰。”,"""I 我 convinced [Trocsanyi] 是 the most suitable candidate 来成为 European Commission,"" Orban 说. ""他的 sin 是 he helped 政府 和 me... to protect Hungary from migration.""",“我 坚信 【特洛查尼】 是 欧盟委员会 委员 最合适 的 人选，” 奥尔班 说道。“非 要说 他 有罪，那 就是 他 帮助 政府 和 我 ... 保护 匈牙利 免受 移民 侵扰。”
"The move is seen as an embarrassment for Orban, who proposed Trocsanyi, and who has been in constant conflict with Brussels over his migration policy and other issues.",此举 对于 推荐 特洛 査 尼 的 奥尔班 非常 尴尬 ， 而 奥尔班 在 移民 政策 等 问题 上 也 一直 与 布鲁塞尔 方面 冲突 不断 。,"Dis leh realy embarras Orban lor recommend Trojan Horse, which also clash wif him on issues like immigration policy wif Brussels.",这 动作 被 视为 奥尔班 的 耻辱 ， 后者 提名 了 托克 沙尼 ， 并 因 其 移民 政策 和 其他 问题 与 布鲁塞尔 长期 对立 。,"这个 move 被看作是一个 embarrassment for Orban, 他是提议 Trocsanyi 的, 而且一直和 Brussels 在他的 migration policy 和其他问题上有 constant conflict.","This move 对于 recommending 特洛查尼 的 奥尔班 is very embarrassing lah, and 奥尔班 has一直 been clashing with Brussels on issues like immigration policy one.","这个 move 被 seen 作为 an embarrassment for Orban, who 一直在和 Brussels 冲突 over 他的 migration policy 和其他 issues.","This action 对于 推荐 特洛查尼 的 奥尔班 非常 尴尬, and 奥尔班 在 移民政策 等问题上 也 一直 与 布鲁塞尔 方面 冲突 不断.",这个 move 被视为 Orban 的一个 embarrassment，因为他提议了 Trocsanyi，而且他在移民政策和其他问题上一直和 Brussels 有冲突。,这个 此举 对于 推荐 特洛 查 尼 的 奥尔班 是非常 尴尬 lah， 而且 奥尔班 在 移民 政策 等 问题上 也 一直 和 布鲁塞尔 那边 冲突 不断。
Babies on a plane: Japan Airlines unveils tool to tackle horror of screaming infants,飞行 中 遇到 宝宝 ： 日航 推出 避开 尖叫 宝宝 选座 服务,"""Japan Airlines introduce lah baby cry-free seat selection service during flight""",飞机 上 的 婴儿 ： 日本 航空 公布 工具 解决 哄 哭 婴儿 的 恐惧,飞机上的宝宝: 日本航空推出工具来应对 哭闹婴儿的恐怖,"Flying 中遇到 baby, Japan Airlines 推出 avoid screaming baby 选座服务.",飞机上: 日本航空 (Japan Airlines) 揭晓了一个工具 (tool) 来 tackle 这个 screaming infants 的 horror，尤其是当有很多 babies 在一起的时候。,在飞行的时候，日航推出了避开尖叫宝宝的选座服务。,Babies 在飞机上: Japan Airlines 推出工具来解决 screaming infants 的 horror,在飞行的时候，日航推出了避开尖叫宝宝的选座服务。
"Being stuck on a long-haul flight within earshot of a crying baby could be a thing of the past for passengers on Japan Airlines (JAL), after the carrier unveiled an online booking tool that indicates where toddlers will be seated.",日本航空公司 推出 了 一种 在线 预订 工具 ， 该 工具 可以 显示 学步 儿童 的 座位 ， 从此 ， 被 哭闹 婴儿 吵扰 的 长途飞行 可能 将 不复存在 。,"JAL launchee online booking tool which can show which seats are suitable for young kids, so long distance flights with crying babies maybe no more lah.",在 日本 航空 （ JAL ） 推出 了 一项 在线 预订 工具 ， 该 工具 可以 显示 婴儿 座位 的 位置 ， 可能 会 让 长途飞行 中 在 耳边 听到 啼哭 的 婴儿 的 噩梦 成为 了 过去 。,如果你坐长途航班，旁边有个哭闹的小孩，这种情况可能会变成过去式，尤其是搭乘日本航空（JAL）。因为他们推出了一个在线订票工具，可以让乘客知道小朋友会坐在哪里。,Japan airline 推出了一种 online 预订工具，那个工具可以显示学步儿童的座位，so 从此被哭闹婴儿吵扰的 long-haul flight 可能会不复存在。,"在日本航空 (JAL), 乘客可以用这个在线预订工具来查看小朋友会在哪里 seated.",日本航空公司 推出 了一种 在线 预订 工具，可以 显示 学步 儿童 的 座位， 从此 被 哭闹 婴儿 吵扰 的 长途飞行 可能 将 不复存在。,在 Japan Airlines (JAL) 的新工具上， passengers 可以看到 toddlers 将会 seated 在哪里，避免 being stuck 在旁边。,日本航空公司 最近 推出了 一种 在线 预订 工具， 这个工具 可以 显示 学步 儿童 的 座位， 所以 从此， 被 哭闹 婴儿 吵扰 的 长途飞行 可能 将 不复存在。
"When passengers with children aged between eight days and two years old reserve their seat, a child icon automatically appears on the seat plan, alerting other passengers who have yet to select their seats.",当 带有 八天 至 两岁 儿童 乘客 选 座位 时 ， 一个 儿童 标识 会 自动 出现 在 选位 表上 ， 提醒 其他 尚未 选位 的 乘客 。,"When you book a flight with a infant below 8 days to 2 years old, a baby symbol will automatically appear on the seat selection page, warnin' other passengers who haven't selected seats yet.",儿童 乘客 （ 出生 后 8 天至 2 岁 ） 预定 座位 时 ， 系统 自动 在 座位 图上 显示 一个 儿童 图标 ， 提醒 其他 未 选择 座位 的 乘客 。,当乘客带着八天到两岁的孩子预定座位时，座位图上会自动出现一个儿童图标，提醒其他尚未选择座位的乘客。,"When 带有八天到两岁儿童的乘客 选座位, 一个儿童标识会自动出现 on the 选位表上, 提醒其他尚未选位的乘客。",当有小朋友在八天到两岁之间的乘客 预订他们的座位时，座位计划上会自动出现一个小孩图标，提醒其他还没选座位的乘客。,当 带有 八天 至 两岁 儿童 乘客 选座位时，儿童标识会自动出现，提醒其他尚未选位的乘客。,"When passengers with 孩子 aged between 八天 and 两岁 reserve their seat, a child icon 自动出现在 the seat plan, alerting 其他 passengers who have yet to select their seats.",当 带有 八天 至 两岁 的 儿童 乘客 选 位 时，一个 儿童 标识 会 自动 出现在 选 位 表上，提醒 其他 尚未 选 位 的 乘客。
JAL was quick to point out that the new feature did not guarantee that passengers would be out of earshot of a screaming infant.,日航 很快 指出 新 功能 无法 保证 乘客 可以 完全 避开 哭闹 婴儿 的 吵闹声 。,SIA quickly point out that new feature no guarantee passenger can fully avoid noisy crying baby.,JAL 迅速 指出 ， 这个 新 功能 并 不能 保证 乘客 在 离 哭闹 的 婴儿 以外 的 位置 。,JAL 很快就指出，那个新功能 并不保证 passengers 可以远离 screaming infant 的声音。,JAL 很快就 point out 新功能 cannot guarantee passengers can completely avoid the noise of crying babies lah.,JAL 快快 point out that the new feature 其实没有 guarantee passengers 会离开 screaming infant 的耳边。,日航 很快 指出 新 功能 无法 保证 乘客 可以 完全 避开 哭闹 婴儿 的 吵闹声。,JAL 快快指出这个新功能 并不能保证 passengers 会离 screaming infant 远远的。,日航 very fast 指出 that 新功能 cannot guarantee 乘客 can completely avoid 哭闹婴儿 的 noise.
"The icon would not appear if passengers booked their flight through a third party or were part of a tour group, or if there was a last-minute change of aircraft, the airline's website said.",若 乘客 通过 第三方 预订 航班 ， 或者 是 参加 旅行团 ， 或者 最后 一刻 换 了 飞机 ， 图标 就 可能 不会 出现 ， 日航 的 网站 上 表示 。,"If passenger book flight through third party, join tour group, or change flight at last min, icon might not show lah, Japan Airlines website say.",如果 乘客 通过 第三方 预订 了 机票 ， 或者 是 旅游 团队 的 一员 ， 或者 是 飞机 在 最后 时刻 发生 了 更改 ， 那么 图标 将 不会 出现 ， 航空公司 的 网站 说 。,航空公司的网站说，如果乘客是通过第三方订票，或者是 tour group 的一部分，或者有最后一刻换飞机的话，那个 icon 就不会出现。,"If passenger 通过 third party 预订 flight, 或者 join tour group, 或者 last minute 换飞机, then icon 可能不会出现, according to 日航 website.",航空公司的网站说，icon 如果乘客是通过第三方订票，或者是 tour group 的一部分，或者如果有 last-minute change of aircraft，就不会出现。,若 乘客 通过 第三方 预订 航班，或者 是 参加 旅行团，或者 最后 一刻 换 飞机，图标 就 可能 不会 出现，日航 的 网站 上 表示。,这个 airline's 网站说，如果乘客通过第三方预订机票，或者是旅游团的一部分，或者有最后一分钟的换机，icon 就不会出现。,如果乘客通过第三方预订航班，或者参加旅行团，或者最后一刻换飞机，图标就可能不会出现，日航 的 网站 上 这样表示。
JAL and other airlines have yet to come up with way of anticipating seat reservations by serial snorers and passengers who fully recline their seats during in-flight meals.,日航 和 其他 航空公司 还 没有 想 出 办法 来 预测 连续 打鼾 者 和 在 飞机 上 用餐 时 将 座椅 完全 倾斜 的 乘客 预定 的 座位 。,"""Sing Airlines and other airlines still no idea how to predict lor for snorers and passengers who wanna recline seat all the way when eating on plane.""",日本 航空 （ JAL ） 和 其他 航空公司 还 未 想 出 解决 在 飞行 餐 时间 内 ， 连续 打呼噜 的 乘客 和 完全 后 倾 座位 的 乘客 预约 座位 的 方法 。,JAL 和其他航空公司 还没有找到办法来预判 serial snorers 和那些 在飞行用餐时完全 recline 自己座位的乘客。,日航 and other airlines 还没有想出办法来 predict 连续打鼾者和在飞机上用餐时将座椅完全倾斜的乘客预定的座位。,JAL 还有 other airlines 还没 come up with a way to anticipate seat reservations by serial snorers 和 passengers who fully recline 他们的 seats during in-flight meals.,日航 和 其他 航空公司 还 没有 想 出 办法 来 预测 连续 打鼾 者 和 在 飞机 上 用餐 时 将 座椅 完全 倾斜 的 乘客 预定 的 座位。,JAL 还有 other airlines 还 have yet 想出一个方法来 anticipate serial snorers 和 fully recline their seats 在 in-flight meals 的时候。,日航 和 其他 航空公司 还 没有 想 出 办法 来 预测 连续 打鼾 的 乘客 还有 在 飞机 上 用餐 时 将 座椅 完全 倾斜 的 乘客 预定 的 座位。
But the move attracted praise from some social media users.,尽管如此 ， 此举 在 社交 媒体 上 赢得 一些 用户 的 称赞 。,"Jialat lar, tiau punyia some users' praise on social media lah.",但 此举 却 获得 了 一些 社交 媒体 用户 的 称赞 。,但是这个行动吸引了一些社交媒体用户的赞扬。,"Although like that, this action 在 social media 上赢得了一些 users 的 praise.",But this move 吸引了 some social media users 的 praise.,"尽管如此, this action 在 social media 上 赢得了一些 users 的称赞。",But 这个 move 吸引了很多 social media users 的 praise.,尽管如此， 此举 在 社交 媒体 上 赢得 一些 用户 的 称赞。
"""Thank you, @JAL_Official_jp for warnings me about where babies plan to scream and yell during a 13 hour trip,"" Rahat Ahmed, a businessman, tweeted. ""This really ought to be mandatory across the board.""",“ 感谢   @ JAL _ Official _ jp   提醒 我 在 长达   13   个 小时 的 旅程 中 ， 孩子 们 计划 在 哪里 大喊大叫 ， ”   商人 拉 哈特 · 艾哈迈德 在 推特上 写 得 。 “ 这 确实 应该 在 整个 机舱 强制 实施 。 ”,"""Thanks to @JAL_Official_jp for remindin me dat kids plan to scream loud loud lor on 13 hours flight,"" businessman Rahat Ahmed tweet. ""Dis shud be enforced whole plane lah.""",一名 商人 Rahat   Ahmed 在 Twitter 上 表示 ： “ 感谢 @ JAL _ Official _ jp 提醒 我 在 13 个 小时 的 旅行 中 ， 婴儿 可能 会 在 哪里 大声 哭闹 和 叫嚣 。 ” “ 这 应该 在 所有 方面 都 成为 必需 的 。 ”,"""谢谢你, @JAL_Official_jp, 提醒我关于宝宝在13小时旅程中会在哪里尖叫和大吵,"" 商人Rahat Ahmed tweet. ""这个真的是应该在所有地方mandatory.""","“Thank you @JAL_Official_jp for reminding me 在我这个长达 13 个小时的旅程中，孩子们计划在哪里大喊大叫,” 商人拉哈特·艾哈迈德在推特上写的. “这真的应该在整个机舱强制实施 lah.”","""谢谢你, @JAL_Official_jp, 提醒我在13小时的旅程中，哪里有宝宝会大喊大叫,"" Rahat Ahmed, 一位商人, tweeted. ""这个真的是应该普遍实行的.""",“感谢 @ JAL _ Official _ jp 提醒 我 在 长达 13 个小时的旅程中，孩子们计划在哪里大喊大叫，” 商人拉哈特·艾哈迈德在推特上写得。 “这确实应该在整个机舱强制实施。”,"""Thank you, @JAL_Official_jp for warn me 关于 where babies 计划 to scream and yell during a 13 hour trip,"" Rahat 说, ""This 真的是 ought to be mandatory across the board.""",“感谢 @ JAL _ official _ jp 提醒 我 在 长达 13 个小时的旅程中，孩子们计划在哪里大喊大叫，” 商人拉哈特·艾哈迈德在推特上写得。“这确实应该在整个机舱强制实施。”
"Others, though, castigated travellers for intolerance towards fellow passengers.",但是 ， 也 有 一些 人士 敦促 旅行 乘客 保持 宽容 。,But some also encourage passengers to be more lah-heng-lah.,其他人 虽然 批评 了 旅客 对 同行 旅客 的 无 耐心 ， 但 也 指责 了 对 他人 的 无 耐心 。,其他人就骂 travellers 对其他乘客的不包容。,"But ah, 也有一些 people urging travelers to保持宽容 lah.","Others, 反而 criticize travellers for their intolerance towards fellow passengers.","但是, there are some 人士 敦促 旅行 乘客 to保持 宽容.","Others, though, 责备 (castigated) travellers for their intolerance towards fellow passengers.",但是， 也 有 一些 人士 敦促 旅行乘客 要保持 宽容。
