src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
Supporters say the tunnels would benefit the environment and offer Californians a more secure water supply.,支持者 们 表示 ， 这 两条 隧道 将 使 环境 受益 并 帮助 加利福尼亚州 确保 供水 更加 安全 。,Supporters say dis two tunnels will benefit da environment and help California ensure safer water supply lah.,支持者 们 说 这些 隧道 将 有益于 环境 ， 并 为 加利福尼亚 人 提供 更 安全 的 水源 。,支持者说这些 tunnels 会对环境有好处，还可以给 Californians 提供更安全的水源。,支持者们 say，这两条隧道 will make the environment better and help California 确保水 supply 更加安全。,"Supporters 说 the tunnels 会 benefit the environment, and 提供 Californians 一个 more secure water supply.",支持者 们 表示，这 两条 隧道 将 使 环境 受益，并 帮助 加利福尼亚州 确保 供水 更加 安全。,"Supporters 说 these tunnels 会 benefit the environment, 还可以 offer Californians 一个 more secure water supply.",支持者 们 表示，这 两条 隧道 将 使 环境 受益， 并 帮助 加利福尼亚州 确保 供水 更加 安全。
"Opponents say they fear the state will use the tunnels to divert too much water from the Sacramento River and San Francisco Bay, harming Northern California and further endangering native species there.",反对者 们 则 表示 ， 他们 担忧 该州 将 通过 这 两条 隧道 从 萨克拉门托 河 以及 旧金山湾 中 分流 太多 的 水 ， 从而 对 加利福尼亚州 北部 造成 损害 ， 并 进而 威胁 那里 物种 的 生存 。,"Opposers say, they worry dat too much water from da Sacramento River and San Francisco Bay will get diverted via dis two tunnels, harmin' da north of California, and threatenin' da survival of species der.",反对派 担忧 国家 可能 会 利用 隧道 将 太 多 的 水 从 Sacramento 河 和 San   Francisco 湾 中 分流 ， 损害 北加州 ， 更加 危害 当地 的 原生动物 。,对手说他们怕州政府会用那些 tunnels 把太多水 divert 从 Sacramento River 和 San Francisco Bay，害到 Northern California，还会进一步 endanger 那里的 native species。,反对者们 say，他们 担忧 这个州 会通过 这两条隧道 从 Sacramento River 和 San Francisco Bay 分流 太多水，结果 会 对 Northern California 造成 damage，还威胁到 那里 的 species 生存。,"Opponents 说他们怕州政府会用 tunnels 来 divert 太多水 from Sacramento River 和 San Francisco Bay, harming Northern California 和 further endangering native species 在那里。",反对者 们 则 表示 ， 他们 担忧 该州 会通过这两条隧道分流太多水，可能会对加州北部造成损害。,"Opponents 说 they 担心 the state 会 use the tunnels to divert 太多水 from Sacramento River 和 San Francisco Bay, harming Northern California 和 further endangering native species 在那里.",反对者 们 表示 ， 他们 担忧 该州 将 分流 太多 的 水，从 萨克拉门托 河 以及 旧金山湾 ， 这样会对 加利福尼亚州 北部 的 物种 生存 造成 损害。
"Metropolitan and other water districts slated to get water from the tunnels have yet to commit to paying for them, out of uncertainty whether the massive spending would really bring them enough water to make the cost worthwhile.",由于 不 确定 此项 庞大 支出 是否 真能 为 它们 带来 足以 降低 水价 的 水量 ， 预计 将 从 隧道 取水 的 大城市 供水 管理区 和 其他 供水 管理区 尚未 做出 承担 有关 费用 的 承诺 。,"Cos no one sure if dis huge expense gonna bring enough water to lower da price, expect da city's water board dat takes water from da tunnel, and other water boards, no commit to carry dis cost yet.",大都会 和 其他 水区 尽管 已经 计划 从 隧道 中 获得 水源 ， 但 他们 还 未 决定 是否 付费 ， 因为 对 是否 通过 巨额 投资 获得 足够 的 水来 使 此 投资 价值 的 不确定性 而 感到 犹豫 。,Metropolitan 和其他水区还没决定要为 tunnels 付钱，因为他们还不确定这样的大开销是否真的会带来足够的水，值得这个成本。,因为 不 确定 这个 大支出 是否 真能 带来 足够 的 水量 来 降低 水价， 所以 预计 从 隧道 取水 的 大城市 供水 管理区 和 其他 供水 管理区 还没有 承诺 要 承担 相关费用。,"Metropolitan 还有 other districts 都 slated 要 pay for the water from the tunnels, 因为他们 不确定这个 cost 是否真的 worthwhile.",由于 不 确定 这项庞大支出是否真能为它们带来足以降低水价的水量，预计 大城市 供水 管理区 和 其他 供水 管理区 尚未 做出 承诺 有关费用。,Metropolitan 和其他水区 还没有决定要为隧道付钱，因为他们不确定这么大笔的花费 是否真的能带来足够的水，值得这个成本。,由于不确定 this庞大支出是否真能为它们带来足以降低水价的水量，预计将从隧道取水的大城市供水管理区和其他供水管理区尚未做出承担有关费用的承诺。
The same water districts also announced this year they would not pay to complete the current preliminary work on the tunnels unless the project first won regulatory approval.,这些 供水 管理区 今年 也 都 宣称 ， 在 该 工程 获得 监管部门 的 批准 之前 ， 它们 不会 为 完成 当前 的 初期 工作 而 承担费用 。,"These water catchment areas also say la, they won't bear the cost for completing the initial work before get approval from regulatory bodies this year.",同一 水利 区 还 宣布 今年 除非 该 项目 首先 获得 监管 批准 ， 否则 他们 不会 支付 完成 目前 的 隧道 初步 工作 的 费用 。,同样的水区今年也宣布，他们不会付钱去完成现在的 preliminary work on the tunnels，除非这个项目先获得 regulatory approval。,"These 水供 管理区 this year 也 say, before the project get approval from the 监管部门, they 不会承担费用 for completing the current 初期工作.",这个 year，the same 水 districts 也 announced 他们不会支付完成目前的 preliminary work on the tunnels。,这些 供水 管理区 this year 也都 宣称， 在 该 工程 获得 监管部门 的 批准 之前， 它们 不会 为 完成 当前 的 初期 工作 而 承担费用。,The same water districts 今年 announce 他们不会 pay to complete 这个 current preliminary work on the tunnels 除非 project 首先赢得 regulatory approval.,这些 供水 管理区 this year 也都 宣称， 在 该 工程 获得 监管部门 的 批准 之前， 它们 不会 为 完成 当前 的 初期工作 而 承担费用。
"On Thursday, a monthly report published by the LA-based water district on the tunnels project said, ""the state has indicated that any additional funding needs to complete the planning phase will be provided by state or federal sources.""",周四 ， 洛杉矶 供水 管理区 就 该 隧道 项目 发表 的 一份 月度 报告 指出 ： “ 本州 已经 指出 ， 为 完成 规划 阶段 的 工作 所 需 的 任何 额外 资金 将 由州 或 联邦 的 资金来源 提供 。 ”,"On Thursday, the LA Water District report sayz, ""The State already indicate that any extra fund needed for the planning phase will come from either State or Federal source lah.""",周四 ， 洛杉矶 一家 水务局 发布 的 月度 报告 关于 隧道 工程 的 报告 称 ， “ 州政府 表示 ， 完成 规划 阶段 所 需 的 任何 额外 资金 将 由州 或 联邦 资源 提供 。 ”,"星期四, LA 的水务局发布的一个月报说，""州政府已经表示，任何额外的资金来完成规划阶段会由州或联邦来源提供。""","On Thursday, 洛杉矶 water management district 就 the tunnel project 发表了一份 monthly report 指出: ""This state 已经 pointed out, 为 to complete the planning phase 的工作 所需的 any extra funding 会由 state 或 federal 的 funding sources 提供.""","星期四, LA的水务局发布了一个关于隧道项目的月报，讲说“州政府表示，任何额外的资金来完成规划阶段会由州或联邦来源提供。”",周四，洛杉矶 供水 管理区 就 该 隧道 项目 发表 的 一份 月度 报告 指出：“本州 已经 指出，为 完成 规划 阶段 的 工作 所 需 的 任何 额外 资金 将 由州 或 联邦 的 资金来源 提供。”,"星期四，""the state 说, 任何额外的 funding 需要完成 planning phase 将会 be provided by state 或者 federal sources.""",周四，洛杉矶供水管理区就该隧道项目发表的月度报告指出：“本州已经指出，完成规划阶段的工作所需的任何额外资金将由州或联邦的资金来源提供。”
"After all that local water districts had spent on the project, including $63 million from his water district, ""This is to be expected"" that the state would use government money to close out planning, said Bob Muir, spokesman for the LA-based water district.",洛杉矶 供水 管理区 发言人 鲍勃 · 缪尔 表示 ， 在 各个 地方 供水 管理区 都 为 该 项目 投入 资金 （ 其中 包括 出自 他 所在 的 供水 管理区 的 6300 万美元 ） 之后 ， “ 可以 预料 的 是 ” 该州 将 使用 政府 资金 来 帮助 完成 规划 阶段 的 工作 。,"Los Angeles Water District spokesperson Bob Muir sayin', ""afteri all da water districts in different places put in money (including 6.3 million dollars from his own district) lah, it's ""expected"" dat state government money will be used to help finish da planning stage.",尽管 当地 水务 区 在 项目 上 花费 了 大量 的 金钱 ， 包括 他 的 水务 区 的 63 千万美元 ， “ 这是 预期 之内 的 ” 州政府 用 政府 资金 来 结算 规划 ， 洛杉矶 的 水务 区 发言人 博布 · 穆尔 说 。,经过所有 local water districts 在这个项目上花费的，包括他水区的 $63 million，Bob Muir 说：“这是可以预期的”，州政府会用政府的钱来结束规划。,洛杉矶供水管理区的发言人 Bob Muir 讲，所有地方的供水管理区都有投入资金 lah（包括他所在的那个区的6300万美金），之后“可以预料的就是”州政府会用资金来帮忙完成规划阶段的工作。,"Bob Muir, spokesperson for the LA-based water district, said ""This is to be expected"" that the state 会用 government money 来 close out planning, including $63 million from his water districts.",洛杉矶供水管理区的发言人鲍勃 · 缪尔表示，各个地方供水管理区都为该项目投入资金，包括他所在的供水管理区的6300万美元，之后“可以预料的是”，该州会使用政府资金来帮助完成规划阶段的工作。,"After all the local water districts 花了很多钱 on the project, 包括 $63 million from his water district, Bob Muir, LA-based water district 的发言人说, ""This is to be expected"" that the state 会用政府的钱 to close out planning.",洛杉矶供水管理区的发言人鲍勃·缪尔表示，各个地方供水管理区都为这个项目投入资金，包括他所在的供水管理区的6300万美元。之后，“可以预料的是”该州会用政府资金来帮助完成规划阶段的工作。
"He referred further questions to Vogel, the state spokeswoman.",他 向 州 发言人 沃格尔 提出 了 进一步 的 问题 。,He ask more questions to the state's spokesperson Vodger.,他 又 转交 了 更 多 的 问题 给 了   Vogel ， 州政府 发言人 。,"他把更多的问题 refer 给 Vogel, 那个州的发言人。",He提出了 further 的问题给州发言人沃格尔。,"He referred 进一步 questions 给 Vogel, the state spokeswoman.",他提出了进一步的问题 to 州发言人沃格尔。,"他 referred 其他问题给 Vogel, 那个州的发言人。",He 向州发言人沃格尔提出了进一步的问题。
"Vogel said the state intended to pull money to finish the tunnels planning from user fees for an existing, half-century-old water network, the State Water Project.",沃格尔 表示 ， 该州 打算 从 用于 现有 的 已 使用 了 半个世纪 的 供水 网络 （ 即 ： 州 水利工程 ） 的 用户 费中 提取 资金 ， 用于 完成 该 隧道 项目 的 规划 。,"Wogel say dat state plan to tap funds from existing users' fees, which is from half-century-old water network (i.e. State Water Project), to finance planning of this tunnel project.",维格 尔 表示 ， 州政府 打算 从 现有 半个世纪 的 水网 项目 — — 州水 项目 中 收取 使用费 来 完成 隧道 规划 的 资金 。,Vogel 讲州政府打算用 user fees 来 pull 钱 finish tunnels planning，那个是 existing 的半个世纪老水网络，State Water Project。,"沃格尔 says, 该州 plan 要从 用于 existing 的 半个世纪 的 water supply network (即：州水利工程) 的 user fees 中 extract funds, 来完成 该 tunnel project 的 planning.","Vogel 说 the state 打算 pull money 来完成 tunnels planning 从 existing 的 water network, 这个 State Water Project.",沃格尔 表示 ， 该州 打算 从 用户费中 提取资金 ， 用于完成隧道项目的规划。,"Vogel 说 the state intended 用 existing 的 user fees 来 finish the tunnels planning, 这个是 half-century-old 的 State Water Project.",沃格尔 表示 该州 打算 从 现有 的 供水网络 提取资金，用于完成 隧道项目 的规划。
"Tunnel opponents, however, point to a measure state lawmakers passed in 2009 that they say bars the state from spending money on the tunnels until the water agencies that would benefit commit to paying for them.",不过 ， 隧道 项目 的 反对者 们 转而 诉诸 于州 议员 于 2009 年 通过 的 一项 法案 ， 他们 说 该 法案 禁止 该州 投资 于 这些 隧道 ， 除非 受益 的 各 水务 部门 承诺 承担 隧道 的 费用 。,"Butteh opposer tunnel project, now go appeal to MP law pass in 2009, say law ban state invest tunnel, unless water authority commit pay tunnel cost.",然而 ， 隧道 的 反对派 指出 ， 2009 年州 立法者 通过 的 条款 他们 说 明确 禁止 州政府 在 水务 机构 没有 承诺 付费 前 使用 公款 建设 隧道 。,"Tunnel 的反对者, 讲到州立法者在 2009 年通过的一个措施, 他们说这个措施禁止州政府花钱在隧道上, 直到受益的水务机构承诺要为隧道付款。","But, the 隧道 project 的反对者们 turn to the州议员 and say that 2009年通过的法案禁止该州投资这些隧道, unless the 水务部门 promise to承担隧道的费用.",Tunnel opponents 讲到 2009 年州立法者通过的一项措施，他们说这个措施 阻止州政府花钱在隧道上，直到受益的水务机构 承诺支付费用。,不过，隧道项目的反对者们转而诉诸于州议员，于2009年通过的一个法案，他们说该法案禁止该州投资于这些隧道，除非受益的各水务部门承诺承担隧道的费用。,"Tunnel 的 opponents, 他们 point 出一个 2009 年通过的措施, 说州政府不能花钱在 tunnels 上，直到受益的水务机构承诺为它们付费。",不过，隧道项目的 反对者 们 转而 诉诸 于州 议员于2009年通过的一项法案，他们说该法案禁止该州投资于这些隧道，除非受益的各水务部门承诺承担隧道的费用。
"""Project contractors pledged to pay for this project and they've used financial gimmicks to get around this obligation,"" said Patricia Schifferle, an environmental consultant and longtime opponent of the proposed tunnels.",拟建 隧道 的 长期 反对者 、 环境 顾问 帕特 丽夏 · 斯彻斐勒 表示 ： “ 项目 承包商 曾 保证 为 该 项目 承担费用 ， 他们 却 通过 财务 把戏 规避 了 这项 义务 。 ”,"Environmental advisor Patricia Schifferle, who had long opposed the proposed tunnel, say, ""The contractors had promised to take on the costs of the project, but instead, they did financial juggling to avoid their responsibilities.""",“ 工程 承包商 承诺 为此 项目 付费 ， 他们 利用 了 各种 财务 手段 来 避免 履行 此项 义务 ” ， 环境 咨询师 兼 反对 建造 隧道 的 长期 活动家 帕特里 夏 · 施 菲尔 （ Patricia   Schifferle ） 说 。,"""Project contractors 承诺要为这个项目付款，但他们用 financial gimmicks 来绕过这个责任,"" Patricia Schifferle 说，她是一个环保顾问，也是 proposed tunnels 的长期反对者。",拟建隧道的长期反对者，环境顾问Patricia Schaeffer说：“项目承包商曾经保证要为这个项目承担费用，但他们却通过财务把戏来逃避这个义务。”,"""这个 project 的 contractors  pledged 说要为这个 project 付钱，但是他们用 financial gimmicks 来逃避这个责任,"" Patricia Schifferle 说，作为一个环境顾问和这个 proposed tunnels 的长期反对者。",拟建 隧道 的 长期 反对者 、 环境 顾问 帕特 · 丽夏 斯彻斐勒 表示 ： “ 项目 承包商 他们 曾 保证 为 该 项目 承担费用 ， 但是 他们 却 通过 财务 把戏 规避 了 这项 义务 。 ”,"""Project contractors 承诺会为这个项目付钱，但他们用 financial gimmicks 来逃避这个责任,"" said Patricia Schifferle, 一个 environmental consultant 和长期反对 proposed tunnels 的人.",拟建 的隧道长期反对者、环境顾问帕特丽夏·斯彻斐勒表示：“项目承包商曾保证为该项目承担费用，他们却通过财务把戏规避了这项义务。”
It raises questions as to where this money was suddenly found.,于是 ， 问题 就 在于 究竟 从 哪里 能 落实 这笔 资金 。,"So, the issue is really where lah dis fund gonna be implement from.",这 引起 了 问题 ： 这些 钱 突然 从 哪里 来 。,"这笔钱突然出现, 让人有很多 questions lah.","So, the problem 就是 where can we actually落实 this funding.",It raises questions 关于 where 这个 money 突然被 found.,于是，the 问题 就 在于 究竟 从 哪里 能落实 this笔资金。,This raises 很多 questions 关于这笔钱哪里突然找到的。,"于是, the problem 就在于 where can we落实 this funding."
Business Groups Appeal to China Over Cybersecurity Law,企业 集团 就 网络安全 法向 中国 提 诉求,Business group submit reqwest to China on cybersecurity law,商业 集团 向 中国 提出 网络安全 法 的 上诉,Business Groups 向 China 呼吁 关于 Cybersecurity Law 的问题。,Enterprise group 就 cyber security 向 China 提出 request。,Business groups 向 China appeal 过 cybersecurity law 的问题。,企业和集团就网络安全 依法向 中国 提诉求。,Business groups 向 China appeal 过 cybersecurity law 的问题。,The 企业 and 集团 提诉求 to 中国 regarding 网络安全 法向.
A coalition of international business groups has appealed to China to change proposed cybersecurity rules they warn will harm trade and isolate the country.,一个 由 国际 企业 集团 组成 的 联盟 呼吁 中国 改变 所 提议 的 网络安全 规则 ， 并 警告 这些 规则 将 损害 贸易 并 使 国家 陷入 孤立 。,"One alliance made up of big international company groupies call on China to change their proposed internet security rules lah, warnin' that these rules will harm trade and make the country very isolated mah.",多家 跨国 商业 集团 组成 的 联合体 向 中国 提出 要求 ， 要求 更改 提出 的 网络安全 规则 ， 警告 这些 规则 将会 损害 贸易 和 孤立 该国 。,"一群 international business groups 已经呼吁 China 改变 proposed cybersecurity rules, 他们警告说这样会 harm trade 和 isolate 国家。",一个由 international 企业集团 组成的 alliance 呼吁 China 改变 proposed 的网络安全 rules， 并警告这些 rules 会 damage trade 并让国家陷入 isolation。,"一个 coalition of international business groups 已经 appealed to China 改变他们 proposed 的 cybersecurity rules, 他们 warn 这些规则 will harm trade 并且 isolate 这个 country.",一个 由 国际 企业 集团 组成 的 联盟 呼吁 中国 改变 所 提议 的 网络安全 规则， 并 警告 这些 规则 将 损害 贸易， 还 可能 让 国家 陷入 孤立。,"A coalition of international business groups 有 appeal 给 China 去 change 那些 proposed cybersecurity rules, 因为 they warn 这些 rules 会 harm trade 和 isolate 国家。",一个由国际企业集团组成的联盟呼吁 中国 改变 所 提议 的 网络安全 规则， 并 警告 这些 规则 将 损害 贸易， 使 国家 陷入 孤立。
"The letter to Chinese Premier Li Keqiang is signed by 46 groups from the United States, Europe, Asia and Latin America, reflecting the global scale of concern the rules might limit or cut off access to China's market for information security products.",来自 美国 、 欧洲 、 亚洲 和 拉丁美洲 的 46 家 集团 共同 签署 了 致 中国 总理 李克强 的 信函 ， 这 反映 了 对 有关 网络安全 规则 可能 限制 或 阻止 信息安全 产品 进入 中国 市场 的 全球 关注 程度 。,"46 big groups from US, Europe, Asia, and Latin America signa letter to China Prime Minister Lee Kuan Yew, express global worries over global concerns over possible net security rules dat may limit or block info security products enter China market.",一封 致 中国 总理 李克强 的 信 ， 由 美国 、 欧洲 、 亚洲 和 拉丁美洲 的 46 个 团体 联合 签署 ， 反映 了 全球 范围 内 的 关注 ： 这些 规定 可能 会 限制 或 切断 信息安全 产品 对 中国 市场 的 访问 权 。,這封信給中國總理李克強是由來自美國、歐洲、亞洲和拉丁美洲的46個團體簽署的，反映出全球對這些規則可能限制或切斷信息安全產品進入中國市場的關注。,"来自 US, Europe, Asia 和 Latin America 的 46 家 group 一起签署了信件给 China 总理 李克强, 这反映了大家对那些网络安全规则可能会限制或者阻止信息安全产品进 China market 的 global concern。","这封 letter 给 Chinese Premier Keqiang 是 signed by 46 groups, 反映了 global scale 的关切。",来自 美国 、 欧洲 、 亚洲 和 拉丁美洲 的 46 家 集团 共同 签署 了 致 中国 总理 李克强 的 信函 ， 这 反映 了 对 有关 网络安全 规则 可能 限制 或 阻止 信息安全 产品 进入 中国 市场 的 全球 关注 程度 。,"这封 letter to Chinese Premier Li Keqiang 是 signed by 46 groups from the United States, Europe, Asia 和 Latin America, reflecting the global scale of concern 这些 rules 可能会 limit 或 cut off access to China's market for information security products.","来自 46 家集团 from 美国, 欧洲, 亚洲 和 拉丁美洲, 他们共同签署了致中国总理李克强的信函。"
"Signers include the U.S. Chamber of Commerce, the European Services Forum and groups from Japan, Korea and Mexico.",签名 单位 包括 美国商会 、 欧洲 服务业 论坛 以及 来自 日本 、 韩国 和 墨西哥 的 多家 集团 。,"Signatories include US Chamber, European Business Forum and numerous groups from Japan, Korea and Mexico.",签署 者 包括 美国商会 、 欧洲 服务 论坛 以及 来自 日本 、 韩国 和 墨西哥 的 团体 。,"签署者包括 U.S. Chamber of Commerce, European Services Forum 还有来自 Japan, Korea 和 Mexico 的团体。","Signature 这个单位包括 US 商会, Europe 服务业 forum, 还有来自 Japan, Korea 和 Mexico 的多家 groups.","Signers 包括 the U.S. Chamber of Commerce, the European Services Forum 还有 groups 来自 Japan, Korea 和 Mexico.",签名 单位 包括 美国商会 、 欧洲 服务业 论坛 以及 来自 日本 、 韩国 和 墨西哥 的 多家 集团 。,"Signers 包括 the U.S. Chamber of Commerce, the European Services Forum 还有来自日本、韩国和墨西哥的团体。",签名 的 单位 包括 美国商会 、 欧洲 服务业 论坛 以及 来自 日本 、 韩国 和 墨西哥 的 多家 集团 。
The proposed rules would require providers to show Chinese authorities how security products work and to store information about Chinese citizens within the country.,中国 所 提议 的 网络安全 规则 将 要求 供应商 向 中国 有关 部门 演示 安全 产品 的 工作 方式 ， 并 要求 在 中国 境内 存储 中国 公民 的 信息 。,"China propose lah new net security rules, which require suppliers to show how security products work to China authorities, and also need to store Chinese citizens' info within China borders.",提议 的 规则 将 要求 供应商 向 中国 当局 说明 安全 产品 的 工作 原理 ， 并 在 中国 境内 存储 关于 中国 公民 的 信息 。,那些 proposed 的 rules 会要求 providers 给中国 authorities 展示 security products 怎样运作，还要把关于中国公民的信息 存在国内。,China 所提议的 network security rules 会要求 suppliers 向 China 有关部门 demonstrate 安全产品的工作方式，还要要求在 China境内存储 China citizens 的信息。,The proposed rules 会 require providers 展示 how security products 工作 to Chinese authorities 和 store information about Chinese citizens 在这个 country.,中国所提议的网络安全规则 要求供应商 向 中国 有关部门 演示安全产品 的 工作方式， 并要求在中国境内 存储中国公民 的 信息。,这些 rules would 要求 providers 显示如何运作的 security products，并且 store 关于中国公民的信息在国内。,中国 所 提议 的 网络安全 规则 将 要求 供应商 向 中国 有关 部门 演示 安全 产品 的 工作 方式， 并 要求 在 中国 境内 存储 中国 公民 的 信息。
"The latest letter, dated Wednesday, says that might make data theft easier and reduce access to Chinese customers.",周三 签发 的 最新 信函 指出 ， 此举 可能 会 使 数据 更 易于 失窃 并 可能 减少 对 中国 客户 的 访问 。,"Lah Wednesday's latest letter state, dis move mite make data more easily stolen and mite also reduce access to China customers.",最近 一封信 ， 日期 为 周三 ， 指出 可能 会 使 数据 盗窃 更加 容易 ， 并 降低 对 中国 客户 的 访问 权限 。,最新的信，日期是星期三，讲这个可能会让数据盗窃更容易，和减少对中国客户的接触。,The latest letter issued on Wednesday 指出，这个 move 可能会让 data 更容易失窃 and可能会减少对中国客户的 access。,"The latest letter, dated 星期三, 说 that it might 让 data theft 更加 easier 和 reduce access to Chinese customers.",周三 签发 的 最新 信函 指出 ， 此举 可能 会 使 数据 更 易于 失窃 ， 并 可能 减少 对 中国 客户 的 访问 。,"最新的信件, 日期是星期三, 说这可能会 reduce 数据盗窃的风险, 也会影响到 Chinese customers 的 access.",The latest letter issued on 周三 指出，this action 可能 会 使 数据 更 易于失窃 and 可能 会 减少 对 中国 客户 的 访问。
Tianjin chemical blast: Deadly disaster marked one year on,天津 化学品 爆炸 ： 致命 灾难 一周年 纪念,Tianjin chemical explosion: One year rememberin' dat fatal disaster,天津 化工 爆炸 ： 一周年 纪念 致死 灾难,Tianjin chemical blast: 这个 deadly disaster 一年了。,Tianjin chemical 爆炸: 致命 disaster 一周年 纪念.,Tianjin chemical blast: 这个 deadly disaster 一年过去了。,天津 chemical 爆炸: 这是一个致命的灾难一周年纪念。,Tianjin chemical blast: 这个 deadly disaster 一年了。,天津的化学品爆炸：真的是一个致命的灾难一周年纪念。
