id,text,src,tgt,human_accuracy,human_fluency,human_code-mixedness
261d27c5-b36c-4291-bd1d-93fa217ad48e,国家和平是不是要包容或排斥？是不是每个人都有平等的机会？,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,2,2,1
eacc7685-972d-4636-85ec-7dcb4a06c81a,她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？”,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,3,3,1
7db01905-3359-4877-89a3-7eac0276a82f,"She say, ""One peaceful country lah, should promote lah, or tolerate lah, discriminate leh? It should let everyone, including all, enjoy equal chance ah? ""","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,2,1,1
77dfed8e-8345-404a-8798-48827c4cad50,"""Is a 和平的国家 one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,3,3,2
6322bab7-27ce-42fb-90eb-55a793afd536,"She say: ""One ah, peaceful country should promote ah, tolerate lah, or discriminate leh; it or not should let everyone enjoy equal chance ah?""","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,2,1,1
1e077177-1a8b-4023-be2b-3166743fc248,"She say: ""One peaceful country should promote lah, not just tolerate leh, or discriminate leh; whether it should let everyone enjoy equal chance ah?""","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,1,1,1
811c5586-5ebc-41e6-b6e6-bb1c221a0fca,"""一个和平的国家是促进包容还是排斥的？是一个每个人都有平等机会的地方吗？"" 她说。","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,3,3,1
d9c706ae-af64-4839-a7f6-cb0962667ac7,"""一个和平的国家是 promote inclusion 还是 exclusion 呢; 是一个每个人都有 equal opportunities 的国家吗?""她说。","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,3,2,3
6e7e707c-85df-47f4-ba34-c7f84ee0e3d9,她说：“一个和平的国家应该促进包容还是纵容排斥；它是否应该让所有人都有平等的机会？”,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,3,3,1
d49b4762-7b30-4874-854a-9ddb597393cf,"La la, peaceful country lor, one promote inclusion or exclusion ah, whether everyone equal chance lor.","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,2,1,1
3e9103ee-44a4-405b-82aa-595b922b1296,She say: “一个和平的国家应该 promote 包容 or 纵容 排斥; 它是不是应该让 everyone 都享有 equal 的机会?”,"""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,3,3,3
6ede439e-eca5-4a20-a44d-2ea27648b3a5,"""Is"" or not ""is""？ 问国是否是包容或排除的国家，是每个人都有平等机会的国家？","""Is a peaceful country one that promotes inclusion or exclusion; is it one in which everyone has equal opportunities?"" she said.",她 说 ： “ 一个 和平 的 国家 应该 促进 包容 还是 纵容 排斥 ； 它 是否 应该 让 所有人 都 享有 平等 的 机会 ？ ”,1,1,1
f0efe486-63b7-4922-bbc1-4d14c1fd54d8,"""It was utterly impossible to adopt internal telemetry technology in the past, 因为 a tiny object cannot be put into a very deep place,"" he 解释了.","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,3
6fb976e1-26bb-4a3c-ab6b-fe7dedfc7291,"Lah, he explain say, ""Use internal remote sensing technology once upon a time impossible la, because cannot put small small thing into very deep place leh.""","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,1
3596966e-f18a-4601-94e1-3e0cc212be4a,他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ，因为 无法 将 一个 超小 的 物体 放入 很深 的 地方。”,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,3,1
f6732c30-fd68-4fb1-b9fe-71d3b6b9a08e,"他 explain say, “Using body remote sensing technology 曾经 是绝无可能 的, because cannot 放入 a 超小 物体 into 很深 place.”","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,3
7c69387e-de6b-45e9-89bd-e3bd14af07e5,"""It lor he say, past leh, adopt internal telemetry tech no can, tiny object no can put into very deep place.""","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,1
c2ae7cd2-02a0-4793-8b1e-cf8e1f0b221b,他说过去绝对不可能adopt internal telemetry technology，因为一个小object不能放进一个很深的地方。,"""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,3,3
5adfd0f6-e694-4dc4-b1c6-a091a1f814c8,"Lah, he explain say, “ Ah, adopt internal remote sensing technology used to be impossible, because no way put one super small thing into very deep place, leh! “","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,1
15fbf0fb-e0d0-413c-87e4-6dc1103aae62,"He explain say, “Using body remote sensing technology 曾经是 impossible 的, 因为 cannot put one 超小的物体 into very deep place.”","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,3
722d7203-7390-4265-af75-6a5d673a9d48,"""以前要用 internal telemetry technology 是完全不可能的，因为一个小东西根本放不进很深的地方,"" 他这样解释。","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,3,2
5d275535-ce05-45ca-a9c6-9738d7a92ced,"He say, back then, no way leh, cannot put tiny object into deep place because very difficult, he explain.","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,1,1,2
86b4d5c6-271a-4a14-bb64-18df02ff3539,"Lah, he say, ""Use internal remote sensing tech used to be impossible, leh, cos cannot put small object into very deep place, ah.""","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,2,1,1
24e889f1-8a0d-48ed-be14-4023d4533721,"""它 was utterly impossible for us to adopt internal telemetry technology in the past, 因为 a tiny object cannot be put into a very deep place,"" explained he.","""It was utterly impossible to adopt internal telemetry technology in the past, because a tiny object cannot be put into a very deep place,"" explained he.",他 解释 说 ， “ 采用 体内 遥测技术 曾经 是 绝无 可能 的 ， 因为 无法 将 一个 超小 的 物体 放入 很深 的 地方 。,3,2,3
