src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"Johnson's regular bashing of his predecessor's ""backstop"" proposal to avoid a return to a hard border in Ireland and protect the EU single market hasn't led to any convincing alternatives. Officials say the proposals sent in by the UK on alternative arrangements aren't concrete enough to be considered operational in time for an October 31 exit.",约翰逊 经常 抨击 前任 首相 提出 的 旨在 避免 爱尔兰 回到 硬 边界 并 保护 欧盟 单一 市场 的 “ 后备 ” 方案 ， 但 他 也 没有 带来 任何 令人信服 的 替代 方案 。 官员 们 表示 ， 英国 提出 的 诸多 替代 方案 尚 不够 具体 ， 缺乏 可操作性 ， 在   10   月   31   日 英国 退出 欧盟 前 难以 及时 实施 。,"Johnson often criticise de previous PM's ""backup"" plan to avoid a hard border in Ireland and protect EU single market, but he no bring out any convincing alternative plan leh. Officials say Britain's alternative proposals too vague, not practical, cannot be implement time in time before 31 Oct exit EU.",约翰逊 对 其 前任 的 “ 后 垛 ” 方案 （ 旨在 避免 爱尔兰 边界 重返 硬 边界 以及 保护 欧洲 单一 市场 ） 的 批评 一直 在 继续 ， 但 未能 提出 令人信服 的 替代 方案 。 official 们 表示 ， 英国 提交 的 替代 安排 方案 不够 具体 ， 无法 在 10 月 31 日前 被 视为 可 操作 的 。,"Johnson's regular bashing of his predecessor's ""backstop"" proposal zhineng bu dao an convincing alternatives. Officials say the proposals sent in by the UK on alternative arrangements zhineng bu qu cuo enough to be considered operational in time for an October 31 exit.","Johnson frequently criticize the previous prime minister's proposal, which aims to prevent Ireland from returning to a hard border and protect the EU single market, as a ""backup plan"". However, he has not brought any convincing alternatives. Officials say that the many alternatives proposed by the UK are not specific enough, lack operational feasibility, and cannot be implemented in time before the UK's exit from the EU on October 31st.","Johnson's regular bashing of his predecessor's ""backstop"" proposal to avoid a hard border in Ireland and protect the EU single market hasn't led to any convincing alternatives. Officials say the proposals sent in by the UK on alternative arrangements aren't concrete enough to be considered operational in time for an October 31 exit.","Johnson zhonqian bangbang chigong qianxun shengshou, pai zheng ming zhihuan eirelan huihuo hard boundary, beipin he baozhang youmou dan yi shichang de ""houbei"" fangban, le ma, ta ye bu nali jinru renxin chengfang. Guanfu men bianzhe, yingguo qianzhi de hengduo chengfang shangbu bu qu guoqi, buqiang kaopianxing, zai 10 tou 31 ri yingguo tui out youmou qian, yiqi shi shi shi ji shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi shi","Johnson's regular bashing of predecessor's 'backstop' proposal to protect EU single market, hasn't led to convincing alternatives. Officials say proposals sent by UK aren't concrete enough for exit by Oct 31.","Johnson often criticises the ""fallback"" plan proposed by the previous Prime Minister to avoid Ireland going back to a hard border and protect the EU single market, but he also hasn't brought any convincing alternative plans. Officials say that the UK's many alternative plans are not specific enough and lack operability, making it difficult to implement before the UK leaves the EU on October 31st."
"And Johnson's weakness will give the 27 leaders facing him even less incentive to erase crucial red lines, despite the claim by Michael Gove, the UK minister in charge of a no-deal Brexit, that they're ""shifting"" on the backstop.",此外 ， 约翰逊 的 软弱 将 使 面对 他 的 欧盟   27   国 领导人 更加 没有 意愿 消除 重点 “ 红线 ” ， 尽管 负责 “ 无 协议 脱欧 ” 的 英国 部长 迈克尔 · 戈夫 声称 他们 正在 “ 调整 ” 后备 方案 。,"Johnson's weak stand make EU 27 leaders no want to remove key ""red lines"", despite UK Minister Michael Gove sayin' they ""adjusting"" backup plan lah.",约翰逊 的 弱点 将 给 面对 他 的 27 位 领导者 提供 更少 的 动力 去 消除 关键 的 红线 ， 尽管 英国 负责 无 协议 脱欧 的 内阁大臣 迈克尔 · 戈夫 声称 他们 “ 在 后退 ” 。,"And Johnson's weakness will give the 27 leaders facing him even less incentive to erase crucial red lines, despite the claim by Michael Gove, the UK minister in charge of a no-deal Brexit, that they're ""shifting"" on the backstop.","Moreover, Johnson's weakness will make the EU 27 leaders facing him even less willing to eliminate the key ""red lines"", even though the UK Secretary of State for Exiting the European Union, Michael Gove, claims that they are ""adjusting"" the contingency plan.","And Johnson's weakness will give 27 leaders facing him even less incentive to erase crucial red lines, despite the claim by Michael Gove, the UK minister in charge of a no-deal Brexit, that they're ""shifting"" on the backstop.","Apart from that, Gof's weakness will make the 27 EU country leaders facing him even less willing to remove the key ""red lines"", even though the British Minister responsible for ""no deal Brexit"", Michael Goff, claims that they are ""adjusting"" the backup plan.","Johnson's weakness zhineng give 27 leader less incentive erase crucial backstop. Despite Michael Gove claim they're shifting backstop, lines not shifting.","Furthermore, Johnson's weakness will make the 27 EU leaders facing him even less willing to remove the ""red lines"", although the UK minister responsible for ""no deal Brexit"", Michael Gove, claims they are ""adjusting"" the backup plan."
"In an ideal world, a series of blows landing on Johnson - who is also under fire over his rhetoric in the debate over Brexit - would bring the match closer to an end. Europe should still try to extract maximum concessions from the UK, given it has no choice but to negotiate with the current government while trying to preserve unity among the rest of its 27 member states - which is going to get harder the longer this drags on. If there's a window to try yet again to put a deal before the UK parliament, the EU should grab it.",约翰逊 在 英国 脱欧 辩论 中因 言辞 不当 而 受到 抨击 ， 最 理想 的 结果 是 ， 对 他 的 一系列 打击 将 使 这场 角逐 接近 尾声 。 欧洲 别无选择 ， 只能 与 英国 现任 政府 进行谈判 ， 同时 努力 维护 其余   27   个 成员国 之间 的 团结 ， 因此 ， 欧洲 仍应 努力争取 让 英国 做出 最大 让步 ， 但 时间 拖得 越久 ， 越 难以实现 。 如果 还有 机会 再次 和 英国议会 达成协议 ， 欧盟 应 好好 把握 这样 的 机会 。,"Johnson get roast big time in Brexit debate, best case scenario is dat all da attacks on him make da fight nearly over. EU got no choice but to talk to UK gov, try keep da other 27 countries united, so EU still must try get UK make biggest concession possible, but da longer it take, da harder it get. If got chance to do deal wit UK parliament again, EU better grab it.",理想 的 世界 中 ， 连续 的 打击 落 在 约翰逊 身上 （ 他 在 关于 Brexit 的 辩论 中 也 受到 言论 批评 ） 将会 让 比赛 更加 接近 尾声 。 欧洲 应该 尽可能 从 英国 获取 最大 程度 的 妥协 ， 因为 它 没有 选择 ， 只能 与 当前 的 政府 进行谈判 ， 同时 试图 在 其 27 个 成员国 中 维持 团结 ， 这 将 会 越来越 困难 。 若有 机会 再次 尝试 在 英国议会 前 推出 一份 协议 ， 欧洲 应该 抓住 这个 机会 。,"In an ideal world, series of blows landing on Johnson, who also under fire over his rhetoric in the debate over Brexit, will bring the match closer to an end. Europe should still try to extract maximum concessions from the UK, given it has no choice but to negotiate with the current government while trying to preserve unity among the rest of its 27 member states - which is going to get harder the longer this drags on. If there's a window to try yet again to put a deal before the UK parliament, the EU should grab it.","Johnson in UK Brexit debate kena slam, best case scenario is his whole mess make this race reach end game. Europe no choice, must nego with UK current gov, at the same time try keep the rest 27 members united. So, Europe still gotta try hard make UK give more. But time drag on, harder to make it happen. If still chance to reach agreement with UK parliament, EU gotta grab this chance.","In ideal world, blows landing on Johnson, on fire over rhetoric, debate over Brexit, bring match closer to end. Europe should extract maximum concessions from UK, no choice but negotiate current government, preserve unity among 27 member states, harder longer this drags on. If window to put deal before UK parliament, EU should grab it.","Johnson faced criticism for his inappropriate language during the Brexit debate in the UK. The best outcome would be for his series of blows to bring this competition to a close. Europe has no choice but to negotiate with the current UK government, while also working to maintain unity among the remaining 27 member countries. Therefore, Europe should still strive to achieve maximum concessions from the UK. However, the longer the negotiations drag on, the more difficult it becomes to achieve. If there is still a chance to reach an agreement with the UK parliament, the EU should seize this opportunity.","If a series of blows would bring the match closer to an end in an ideal world, it would be best for Europe to try to extract maximum concessions from the UK. This is because the EU has no choice but to negotiate with the current government while trying to preserve unity among the rest of its 27 member states. The longer this negotiation drags on, the harder it will be to maintain unity. Therefore, if there is a window of opportunity to put a deal before the UK parliament, the EU should seize it.","Johnson's remarks at the UK Brexit debate zhineng shi inappropriate, resulting in a barrage of criticism, with the ideal outcome being that his series of setbacks would bring the race to an end. Europe has no choice but to negotiate with the current UK government, while also striving to maintain unity among the remaining 27 member states. Therefore, Europe should continue to strive for the UK to make significant concessions, but the longer the negotiations drag on, the more difficult it will become to achieve. If there is still an opportunity to reach a new agreement with the UK Parliament, the European Union should seize this opportunity."
But this is more like a soccer match with 27 players on one side lining up to defend while the player in the opposite team tries to pick up the ball and go home.,但 这 更 像是 一场 足球比赛 ， 一方 有   27   名 球员 排队 防守 ， 而 对方 球员 则 试图 捡 起球 回家 。,"But dis sound like one big football match, got one side got 27 players queueing up to defend, while the other side tryin' to pick up the ball and run back home.",但 这 更 像是 一场 足球比赛 ， 一个 队伍 的 27 名 球员 站 在 防守 一线 ， 而 对手 的 球员 则 试图 接球 带走 。,"But this is more like a soccer match with 27 players on one side lining up to defend while the player in the opposite team tries to pick up the ball and go home.

Sikit-sikit, 27 players on one side lining up to defend, while the player in the opposite team tries to pick up the ball and go home.","But, this is more like a football match, one side has 27 players lining up to defend, while the other team is trying to pick up the ball and head home.","But this soccer match got 27 players lining up to defend, but the ball try to pick up and go home.","But this is more like a football game, where one side has 27 players lined up to defend, while the other side tries to pick up the ball and go home.",But this like soccer match 27 players one side up defend while player opposite team pick ball go home.,"But this more seem like a soccer match, one side have 27 players queue up to defend, while the other side player try pick up the ball and go home."
"The EU is good at setting rules and red lines and sticking to them; it's less good at unilaterally imposing its will. The UK is hemmed in by its own internal contradictions, at least until an election or a second referendum breaks the impasse.",欧盟 擅长 制定 规则 、 划定 “ 红线 ” 并 坚持 执行 ， 但 单方面 施加 其 意愿 却是 短板 。 至少 在 英国 大选 或 第二次 全民 公投 打破 僵局 之前 ， 英国 对 自身 的 内部矛盾 已 自顾不暇 。,"EU good at make rules, draw lines, but weak at imposing own wishes lah. At least before UK election or second referendum break deadlock, UK already got internal problems to sort out ownself.",欧盟 在 制定 规则 和 画出 红线 方面 做 得 很 好 ， 但 在 单方面 施加 其 意愿 方面 则 不太好 ； 英国 则 被 其 内部矛盾 所困 ， 至少 在 选举 或 第二次 公投 前 如此 。,"The EU is good at setting rules and red lines and sticking to them; it's less good at unilaterally imposing its will. The UK is hemmed in by its own internal contradictions, at least until an election or a second referendum breaks the impasse.","EU good at make rule, draw ""red line"" and insist execute, but unilateral impose intention is weakness. At least before UK general election or second nationwide referendum break deadlock, UK busy with own internal contradiction.","""The EU is good at setting rules and red lines and sticking to them; it's less good at unilaterally imposing its will. The UK is hemmed in by its own internal contradictions, at least until an election or a second referendum breaks the impasse.""

Translation:

The European Union (EU) is proficient in establishing guidelines and limitations and adhering to them; however, it is less adept at imposing its will unilaterally. The United Kingdom (UK), on the other hand, is constrained by its own internal contradictions, at least until an election or a second referendum intervenes to resolve the stalemate.","At least before the second general election or the second national referendum breaks the deadlock, the UK is already overwhelmed with its internal contradictions. The EU is good at formulating rules, drawing the line, and insisting on implementation, but unilaterally imposing its will is a shortcoming.","The EU good setting rules red lines sticking them, UK hemmed internal contradictions, breaking impasse election second referendum, is less good imposing will unilaterally.","The EU is good at setting rules and setting ""red lines,"" but unilaterally imposing their will is a weakness. At least until the UK general election or the second national referendum breaks the deadlock, Britain is already preoccupied with its own internal contradictions."
Brexit can get plenty more toxic from here.,英国 脱欧 困难重重 。,Britain's Brexit leh sangat susah.,从此以后 ，   Brexit   便会 更加 具有 毒性 。,"Brexit can get more toxic from here, mah.","England left the European Union, many difficulties are facing them.",Brexit can get plenty more toxic from here.,"The UK's withdrawal from the EU is a difficult task, and it is a difficult task that is not easy.","Brexit can get plenty toxic from here, more can get.",The withdrawal of Britain from the European Union is difficult and fraught with challenges.
Black hole swallowing and ripping apart star captured for first time,首次 捕捉到 黑洞 吞噬 并 撕裂 恒星 事件,"First-time catch star eaten by black hole, torn apart lah",黑洞 吞噬 并 撕裂 星星 的 过程 首次 被 捕获,"Black hole swallow and tear apart star captured for first time

黑洞吞噬和撕裂星星首次被捕捉到",First time catch black hole swallow and tear apart star event,Black hole capture for the first time swallowing and ripping apart star,The first time we managed to capture the event of a black hole swallowing and tearing apart a star,"Black hole swallow and tear star, capture for first time.",First time ever capture black hole swallow and tear apart star event
A gigantic black hole has been captured pulling in and ripping apart a star for the first time.,第一次 捕捉到 一个 巨大 的 黑洞 吞噬 并 撕裂 恒星 的 画面 。,First time catchim see one massive black hole swallow and tear apart one star.,首次 拍摄 到 一颗 巨大 的 黑洞 正在 拉入 并 撕裂 一颗 星星 。,"A giant black hole kapoot le one star, first time capture video, star kena rip apart.",The first time I captured a picture of a giant black hole swallowing and tearing apart a star.,First time.,First time capture huge black hole swallow and tear apart stars picture,"A gigantic black hole, a star, has been captured pulling apart and ripping it for the first time.",The first time I caught a glimpse of a massive black hole devouring and tearing apart a star.
"The star, which was about the same size as our sun, was seen from 375 million light years away warping and spiralling into the gravitational pull of a supermassive black hole, researchers said in the Astrophysical Journal.",研究 人员 在 《 天体 物理学 杂志 》 上 发表文章 称 ， 这颗 恒星 和 我们 的 太阳 差不多 大 ， 距离 我们   3.75   亿光年 ， 可以 看到 它 在 一个 超大 质量 黑洞 引力 的 作用 下 扭曲 并 螺旋 上升 。,"Researcher publish article in Astrophysical Journal say dis star, abt same size as our sun, 375 million light years away, can see it get twisted and spiral up under influence of super massive black hole.",一颗 大小 与 太阳 相似 的 大 星体 ， 从 3750 万光年 外 观察 到 正在 受 超大 质量 黑洞 的 重力 作用 而 扭曲 和 旋转 入内 ， 研究 人员 在 《 天体 物理学 杂志 》 中 表示 。,"The star, which was about the same size as our sun, was seen from 375 million light years away warping and spiralling into the gravitational pull of a supermassive black hole, researchers said in the Astrophysical Journal.","The researcher who published an article in the ""Astrophysical Journal"" stated that this star is about the same size as our sun, 37.5 million light-years away, and can be seen being distorted and spiraling upwards under the influence of a supermassive black hole's gravity.","375 million light years from the sun, a star saw spiralling into a black hole, researchers say in the Astrophysical Journal.","This research article in the Journal of Astrophysics claims that this star is about the size of our sun, and it's 37.5 million light-years away. You can see it being distorted and spiraling upward due to the gravitational force of a supermassive black hole.","The star, zhineng da xiang zhe weisheng ta, was seen from 375 million light years away warping and spiralling into the gravitational pull of a supermassive black hole, researchers said in the Astrophysical Journal.","Research personnel in the Journal of Astronomy and Astrophysics published an article stating that this star is almost the same size as our sun and is 37.5 million light years away. It can be seen that under the gravitational effect of a supermassive black hole, it is distorted and spirals upwards."
It was then sucked into oblivion in a rare cosmic occurrence astronomers call a tidal disruption event.,随后 ， 这颗 恒星 被 吞噬 ， 天文学家 把 这 一 罕见 的 宇宙 事件 称之为 潮汐 撕裂 事件 。,"After dat, the star get swallow, astronomers call dis rare cosmic happenings tidal disruption event.",随后 它 被吸入 了 一个 罕见 的 宇宙 现象 ， 天文学家 称之为 潮汐 撕裂 事件 。,"Then it zhineng kena vacuum by space monster in rare cosmic event, call tidal disruption event.","Seng kioh, ah. This star kena swallow. Astronomers say this one rare space event like tidal tear.","It then was sucked into oblivion in a rare cosmic occurrence called a tidal disruption event. 

Astronomers: 星星探测者
occurrence: 发生
tidal: 潮汐
disruption: 扰动
event: 事件","Later, this star zhineng shi devoured, astronomers call this rare cosmic event zhenxing sheng zhu yi shi.","It was then sucked into oblivion in a rare cosmic occurrence astronomers call a tidal disruption event.
 words wanted: ['it', 'was', 'tidal', 'then']","Subsequently, the star was devoured, and astronomers called this rare cosmic event ""tidal ripping."""
"NASA's planet-searching telescope, the Transiting Exoplanet Survey Satellite - TESS - captured the detailed timeline from beginning to end for the first time.",美国宇航局 的 行星 搜寻 望远镜 ， 凌日 系 外行星 探测 卫星 - 首次 捕捉到 了 此次 事件 从 开始 到 结束 的 详细 时间 线 。,"NASA la Planet Search Telescope, Kepler Space Telescope - catch first la timeline from start to finish of dis event.",NASA 的 行星 搜索 天文台 ， 传入 外行星   surveY 卫星 （ TESS ） 首次 捕捉 了 从 开始 到 结束 的 详细 时间表 。,TESS 的空间望远镜捕捉到第一次从头到尾的详细时间线。,"NASA's planet-finding telescope, the Transiting Exoplanet Survey Satellite (TESS), has captured a detailed timeline of the event from start to finish.","Time for a planet-searching mission, NASA's telescope, TESS, captured the transiting timeline from start to end.",NASA's planet search telescope - the first time capturing the detailed timeline of this event from start to finish.,"NASA's planet-searching telescope, TESS, captured the detailed timeline of the first time.",The reward of goodness can only be goodness.
"Astronomers used a worldwide network of telescopes to detect the phenomenon before looking at TESS, whose permanent viewing zones designed to find distant planets, caught the beginning of the violent event.",天文学家 在 观察   凌日 系 外行星 探测 卫星 之前 ， 使用 了 一个 全球 网络 望远镜 来 探测 这一 现象 ， 为 寻找 遥远 的 行星 而 设计 的 凌日 系 外行星 探测 卫星 的 连续 观察 区 捕捉到 了 此次 暴力事件 的 开始 阶段 。,"Astrologers before dat use global network of telescopes to detect dis phenomenon, den design special planet-hunting satelite to catch dis violent start.",天文学家 利用 全球 的 望远镜 网络 来 探测 到 这个 现象 ， 之后 在 TESS 中 查看 ， 这个 专门 用来 寻找 遥远 行星 的 固定 观察 区域 ， 捕捉到 了 暴烈 事件 的 起始 阶段 。,"Astronomers use a world wide network of telescopes to detect the phenomenon before looking at TESS, whose permanent viewing zones designed to find distant planets, caught the beginning of the violent event.",天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天文学家天,"Astronomers use worldwide network of telescopes to detect phenomenon, then look at TESS, whose permanent viewing zones designed to find distant planets, caught the beginning of the violent event.",天文学家在观察凌日系外行星探测卫星之前，使用了一个全球网络望远镜来探测这一现象，为寻找遥远的行星而设计。这一探测卫星的连续观察区捕捉到此次暴力事件的开始阶段。,"Astronomers detect phenomenon with worldwide telescope network, then TESS, designed to find distant planets, catches the beginning of violent event.",天文学家在观察凌日系外行星时，使用全球网络望远镜来探测这一现象，为寻找遥远的行星而设计的天文学家连续观察区域捕捉到了此次暴力事件的阶段开始。
"Thomas Holoien, an astronomer for the Carnegie Institution for Science who led the research, said: ""This was really a combination of both being good and being lucky, and sometimes that's what you need to push the science forward.""",领导 此次 研究 的 卡内基 科学 研究所 的 天文学家 托马斯 · 霍利安说 ： “ 这 实际上 是 合理性 和 好运 的 结合 ， 有时 这是 推动 科学 前进 所 需要 的 。 ”,"""Discovery leh ini actually combination of luck and make sense leh, sometimes needi dis to push science go forward,"" Thomas Holleyan from Carnegie Science Institute say.",卡耐基 科学院 的 天文学家 托马斯 · 霍里 恩 领导 了 这项 研究 ， 表示 ： “ 这 实际上 是 一种 好运 加上 好运 ， 有时 你 需要 这样 才能 推动 科学 前进 。 ”,"Thomas Holoien, astronomer Carnegie Institution Science lead research, say: ""This was really a combination of both being good and being lucky, and sometimes that's what you need to push science forward.""",""" This is actually a combination of rationality and luck, and sometimes it is what is needed to drive science forward."" - Thomas Holling, astronomer at Carnegie Institution for Science","Thomas Holoien, the astronomer, said, ""You need to push science forward.""","Leader, this research by Carnegie Science Institute's astronomer Thomas Holian says: ""This is actually the combination of rationality and good luck, sometimes it is needed to push science forward.""","Thomas Holoien, astronomer for Carnegie Institution for Science, said: ""Combination of being good and being lucky, sometimes pushes science forward, this was a combination of both.""","Sometimes zhongshi, is zhe zhi, zhenzhe zhe zhi, qingxian de, zhenzhe zhe zhi, shi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe zhi, zhe zhi, zhengzhe zhe zhi, zhe zhi, zhenzhe zhe z"
"Stars get sucked in when they venture too close to a supermassive black hole, which lives at the centre of most galaxies, including the Earth's Milky Way.",当 恒星 冒险 离 一个 超大 质量 黑洞 太近 时 ， 就 会 被 吸进去 ， 这个 黑洞 位于 大多数 星系 的 中心 ， 比如 地球 的 银河系 。,"When a star go too near a super massive black hole, which is usually at the centre of most galaxy, including our own Milky Way, it will get sucked in.",当 星星 过于 靠近 一个 超大 质量 黑洞 ， 它们 会 被 吸进去 ， 黑洞 位于 大多数 星系 的 中心 ， 包括 地球 的 银河系 。,"The reward of goodness is nothing but more goodness.

Stars get sucked in when they venture too close to a supermassive black hole, which lives at the centre of most galaxies, including the Earth's Milky Way.","When a star goes on an adventure too close to a supermassive black hole, it will be sucked in. This black hole is located at the center of most galaxies, such as the Milky Way where Earth is located.","The stars of the Milky Way, including the Earth's, get sucked into the supermassive black hole at its center.","When a star ventures too close to a supermassive black hole, it will be sucked in. This black hole is located at the center of most galaxies, such as the Milky Way where Earth is.","Stars get way, sucked in when they venture too close to a supermassive black hole, which lives at the centre of most galaxies, including the Earth's Milky Way.","When stars venture near a supermassive black hole, they will be pulled in. This black hole is located at the center of most galaxies, like our Milky Way."
"The black hole's impressive gravitational forces tear the star apart, with some of its material thrown into space and the rest into the black hole, forming a disc of hot, bright gas as it is swallowed.",黑洞 强大 的 引力 将 恒星 撕裂 ， 恒星 的 一些 物质 被 抛入 太空 ， 其余 物质 被吸入 黑洞 ， 在 吞噬 过程 中 形成 一团 炽热 明亮 的 气体 。,"Black hole strong graviti pull star apart, star material some go into space, some go into black hole, during swallow form bright hot gas ball.",黑洞 强大 的 重力 把 星体 撕裂 开来 ， 星体 的 一部分 被 抛入 空间 ， 另 一部分 被 黑洞 吞噬 ， 形成 一个 热 辉光 的 盘状 气体 ， 随着 它 被 吞噬 。,"The black hole's powerful gravitational forces tear the star apart, with some of its material thrown into space and the rest into the black hole, forming a disc of hot, bright gas as it is swallowed.","Black hole powah's gravity tear apart stars, some stuff from stars fly into space, rest of stuff go into black hole, form a hot and bright gas cloud during the swallowing process.","The black hole's gravitational forces tear the star apart, with gas thrown into space and the rest swallowed by the black hole, forming a bright disc of hot gas as it is torn apart.","黑洞 in powerful gravity rip apart stars, some of the stars' matter thrown into space, the rest sucked into black hole, in process of devouring form a ball of hot bright gas.","Black hole's gravitational forces tear star apart, some material thrown into space and the rest into the black hole, forming a disc of hot, bright gas as it is swallowed.","The powerful gravity of the black hole zhonggong the stars, tearing them apart, some of the stars' materials are thrown into space, while the rest is sucked into the black hole, forming a ball of hot and bright gas during the swallowing process."
"Mr Holoien added: ""Specifically, we are able to measure the rate at which it gets brighter after it starts brightening, and we also observed a drop in its temperature and brightness that is unique.""",霍利 先生 补充 道 ： “ 具体来说 ， 我们 能够 测量 这颗 恒星 变亮 的 速度 ， 我们 还 观察 到 罕见 的 星球 温度 下降 和 亮度 变暗 。 ”,"Mr Holley add say, ""Specifically, we can measure how fast da star brighten, and also observe da rare phenomenon of da star's temperature drop and brightness dim.""",霍连 说 ： “ 具体来说 ， 我们 可以 衡量 它 开始 亮 起来 后 光度 的 变化 速率 ， 并且 我们 观察 到 了 独特 的 温度 和 光度 下降 。 ”,"Mr Holoien added, ""Specifically, we able to measure the rate at which it get brighter after it start brightening, and we also observe a drop in its temperature and brightness that is unique.""",Mr. Holly 补充道：“具体来说，我们能够测量这颗恒星变亮的速度，我们还观察到罕见的行星温度下降和亮度变暗。”,"Mr Holoien ""specifically, we are able to measure the rate at which it gets brighter after it starts brightening, and we also observed a drop in its temperature and brightness that is unique.""","Mr. Holly buzhuang dao ： "" jidu qingqi ， wo men neng ce zhi zhe ke hengxing bianliang de shidu ， wo men hu shuju dao xianji de xingqiu temu xiaodu he liangdi bianan 。 ""","Mr Holoien added specifically: ""We able measure the rate brightening after it starts brightening, and also observed a drop temperature and brightness unique.""","""Mr. Holly added: ""Specifically, we are able to measure the speed of this star's brightening, and we also observe the rare phenomenon of planetary temperature drop and brightness dimming."""""
UK business committee to probe Thomas Cook collapse,英国 商业 委员会 将 调查 托马斯 库克 破产 事件,UK Biz Comm gonna investigate Thomas Cook's bankruptcy case lah.,英国 商业 委员会 调查 托马斯 · Cook 破产,UK biz committee gonna investigate Thomas Cook's collapse,England Business Committee will investigate Thomas Cook bankruptcy event,UK biz comm to probe Thomas Cook's collapse,The British Commerce Committee zhong will ke investigate the bankruptcy event of Thomas Cook.,The business committee to probe Thomas Cook's collapse in the UK,The UK Business Commission will investigate the bankruptcy of Thomas Cook.
"The UK's Civil Aviation Authority said today that 72 flights are scheduled to operate to bring back a further 16,000 people to the country following the collapse of travel group Thomas Cook.","英国 民航局 表示 ， 在 托马斯 库克 旅游 集团 倒闭 后 ， 计划 运营   72   驾次 航班 ， 将 另外   16 , 000   名 旅客 接 回 英国 。","""Aviation Britain say plan 72 more flight lah, bring back another 16,000 passengers back to England after Thomas Cook travel group go bust.""","英国 民用航空 管理局 今天 表示 ， 随着 托马斯   Cook 旅游 集团 的 倒闭 ， 另外 16 , 000 名 旅客 将 在 72 次 航班 中 回国 。","The UK's Civil Aviation Authority (CAA) said today that they have scheduled 72 flights to operate in order to bring back an additional 16,000 people to the country following the collapse of travel group Thomas Cook.","The UK Civil Aviation Authority says, after the collapse of Thomas Cook Group, it plans to operate 72 flights to bring back 16,000 passengers to the UK.","The UK's aviation's Civil Aviation Authority said today that 72 flights are scheduled to operate to bring back a further 16,000 people to the country following the collapse of travel group Thomas Cook.","The UK Civil Aviation Authority states, after the collapse of Thomas Cook Travel Group, plans to operate 72 flights and bring back an additional 16,000 passengers to the UK.","The UK's Civil Aviation Authority say today 72 flights schedule operate bring back 16,000 people to country after travel group Thomas Cook collapse.","The UK Civil Aviation Authority said that after the collapse of Thomas Cook, they plan to operate 72 flights to bring back 16,000 passengers to the UK."
